City	State	Year	Est. Population
Los Lunas village	New Mexico	2013	15281
Los Lunas village	New Mexico	2014	15263
Los Lunas village	New Mexico	2015	15211
Adams village	New York	2010	1783
Adams village	New York	2011	1788
Adams village	New York	2012	1819
Adams village	New York	2013	1859
Adams village	New York	2014	1838
Adams village	New York	2015	1838
Addison village	New York	2010	1763
Addison village	New York	2011	1761
Addison village	New York	2012	1764
Addison village	New York	2013	1749
Addison village	New York	2014	1742
Addison village	New York	2015	1729
Afton village	New York	2010	832
Afton village	New York	2011	830
Afton village	New York	2012	828
Afton village	New York	2013	823
Afton village	New York	2014	818
Afton village	New York	2015	816
Airmont village	New York	2010	8628
Airmont village	New York	2011	8650
Airmont village	New York	2012	8730
Airmont village	New York	2013	8767
Airmont village	New York	2014	8826
Airmont village	New York	2015	8869
Akron village	New York	2010	2873
Akron village	New York	2011	2871
Akron village	New York	2012	2862
Akron village	New York	2013	2858
Akron village	New York	2014	2861
Akron village	New York	2015	2856
Albion village	New York	2010	6073
Albion village	New York	2011	6069
Albion village	New York	2012	5986
Albion village	New York	2013	5961
Albion village	New York	2014	6070
Albion village	New York	2015	6064
Alden village	New York	2010	2605
Alden village	New York	2011	2605
Alden village	New York	2012	2598
Alden village	New York	2013	2611
Alden village	New York	2014	2609
Alden village	New York	2015	2600
Alexander village	New York	2010	509
Alexander village	New York	2011	511
Alexander village	New York	2012	510
Alexander village	New York	2013	508
Alexander village	New York	2014	504
Alexander village	New York	2015	501
Alexandria Bay village	New York	2010	1077
Alexandria Bay village	New York	2011	1074
Alexandria Bay village	New York	2012	1093
Alexandria Bay village	New York	2013	1116
Alexandria Bay village	New York	2014	1104
Alexandria Bay village	New York	2015	1104
Alfred village	New York	2010	4175
Alfred village	New York	2011	4176
Alfred village	New York	2012	4128
Alfred village	New York	2013	4057
Alfred village	New York	2014	4036
Alfred village	New York	2015	4071
Allegany village	New York	2010	1805
Allegany village	New York	2011	1801
Allegany village	New York	2012	1788
Allegany village	New York	2013	1777
Allegany village	New York	2014	1767
Allegany village	New York	2015	1756
Almond village	New York	2010	466
Almond village	New York	2011	466
Almond village	New York	2012	464
Almond village	New York	2013	458
Almond village	New York	2014	455
Almond village	New York	2015	451
Altamont village	New York	2010	1717
Altamont village	New York	2011	1716
Altamont village	New York	2012	1720
Altamont village	New York	2013	1723
Altamont village	New York	2014	1726
Altamont village	New York	2015	1725
Altmar village	New York	2010	408
Altmar village	New York	2011	408
Altmar village	New York	2012	405
Altmar village	New York	2013	402
Altmar village	New York	2014	398
Altmar village	New York	2015	394
Ames village	New York	2010	145
Ames village	New York	2011	145
Ames village	New York	2012	144
Ames village	New York	2013	143
Ames village	New York	2014	143
Ames village	New York	2015	143
Amityville village	New York	2010	9523
Amityville village	New York	2011	9532
Amityville village	New York	2012	9556
Amityville village	New York	2013	9540
Amityville village	New York	2014	9530
Amityville village	New York	2015	9508
Andover village	New York	2010	1041
Andover village	New York	2011	1042
Andover village	New York	2012	1036
Andover village	New York	2013	1026
Andover village	New York	2014	1024
Andover village	New York	2015	1017
Angelica village	New York	2010	869
Angelica village	New York	2011	870
Angelica village	New York	2012	864
Angelica village	New York	2013	856
Angelica village	New York	2014	852
Angelica village	New York	2015	846
Angola village	New York	2010	2127
Angola village	New York	2011	2127
Angola village	New York	2012	2124
Angola village	New York	2013	2125
Angola village	New York	2014	2125
Angola village	New York	2015	2121
Antwerp village	New York	2010	671
Antwerp village	New York	2011	673
Antwerp village	New York	2012	684
Antwerp village	New York	2013	698
Antwerp village	New York	2014	690
Antwerp village	New York	2015	690
Arcade village	New York	2010	2065
Arcade village	New York	2011	2062
Arcade village	New York	2012	2052
Arcade village	New York	2013	2044
Arcade village	New York	2014	2020
Arcade village	New York	2015	1997
Ardsley village	New York	2010	4454
Ardsley village	New York	2011	4462
Ardsley village	New York	2012	4497
Ardsley village	New York	2013	4511
Ardsley village	New York	2014	4546
Ardsley village	New York	2015	4560
Argyle village	New York	2010	303
Argyle village	New York	2011	303
Argyle village	New York	2012	302
Argyle village	New York	2013	301
Argyle village	New York	2014	299
Argyle village	New York	2015	297
Arkport village	New York	2010	845
Arkport village	New York	2011	845
Arkport village	New York	2012	846
Arkport village	New York	2013	839
Arkport village	New York	2014	836
Arkport village	New York	2015	829
Asharoken village	New York	2010	654
Asharoken village	New York	2011	657
Asharoken village	New York	2012	660
Asharoken village	New York	2013	658
Asharoken village	New York	2014	657
Asharoken village	New York	2015	654
Athens village	New York	2010	1673
Athens village	New York	2011	1668
Athens village	New York	2012	1663
Athens village	New York	2013	1647
Athens village	New York	2014	1634
Athens village	New York	2015	1616
Atlantic Beach village	New York	2010	1891
Atlantic Beach village	New York	2011	1895
Atlantic Beach village	New York	2012	1903
Atlantic Beach village	New York	2013	1908
Atlantic Beach village	New York	2014	1910
Atlantic Beach village	New York	2015	1911
Attica village	New York	2010	2542
Attica village	New York	2011	2538
Attica village	New York	2012	2533
Attica village	New York	2013	2524
Attica village	New York	2014	2505
Attica village	New York	2015	2484
Aurora village	New York	2010	724
Aurora village	New York	2011	724
Aurora village	New York	2012	695
Aurora village	New York	2013	777
Aurora village	New York	2014	701
Aurora village	New York	2015	722
Avoca village	New York	2010	946
Avoca village	New York	2011	946
Avoca village	New York	2012	948
Avoca village	New York	2013	940
Avoca village	New York	2014	936
Avoca village	New York	2015	929
Avon village	New York	2010	3381
Avon village	New York	2011	3377
Avon village	New York	2012	3363
Avon village	New York	2013	3354
Avon village	New York	2014	3332
Avon village	New York	2015	3327
Babylon village	New York	2010	12166
Babylon village	New York	2011	12183
Babylon village	New York	2012	12209
Babylon village	New York	2013	12185
Babylon village	New York	2014	12182
Babylon village	New York	2015	12171
Bainbridge village	New York	2010	1355
Bainbridge village	New York	2011	1351
Bainbridge village	New York	2012	1351
Bainbridge village	New York	2013	1345
Bainbridge village	New York	2014	1337
Bainbridge village	New York	2015	1335
Baldwinsville village	New York	2010	7595
Baldwinsville village	New York	2011	7598
Baldwinsville village	New York	2012	7599
Baldwinsville village	New York	2013	7674
Baldwinsville village	New York	2014	7694
Baldwinsville village	New York	2015	7694
Ballston Spa village	New York	2010	5416
Ballston Spa village	New York	2011	5420
Ballston Spa village	New York	2012	5423
Ballston Spa village	New York	2013	5419
Ballston Spa village	New York	2014	5414
Ballston Spa village	New York	2015	5387
Barker village	New York	2010	533
Barker village	New York	2011	533
Barker village	New York	2012	529
Barker village	New York	2013	524
Barker village	New York	2014	521
Barker village	New York	2015	516
Barneveld village	New York	2010	284
Barneveld village	New York	2011	284
Barneveld village	New York	2012	284
Barneveld village	New York	2013	284
Barneveld village	New York	2014	284
Barneveld village	New York	2015	283
Bath village	New York	2010	5789
Bath village	New York	2011	5786
Bath village	New York	2012	5794
Bath village	New York	2013	5748
Bath village	New York	2014	5726
Bath village	New York	2015	5685
Baxter Estates village	New York	2010	999
Baxter Estates village	New York	2011	1001
Baxter Estates village	New York	2012	1004
Baxter Estates village	New York	2013	1005
Baxter Estates village	New York	2014	1011
Baxter Estates village	New York	2015	1012
Bayville village	New York	2010	6669
Bayville village	New York	2011	6679
Bayville village	New York	2012	6711
Bayville village	New York	2013	6727
Bayville village	New York	2014	6739
Bayville village	New York	2015	6751
Bellerose village	New York	2010	1193
Bellerose village	New York	2011	1195
Bellerose village	New York	2012	1198
Bellerose village	New York	2013	1199
Bellerose village	New York	2014	1201
Bellerose village	New York	2015	1202
Belle Terre village	New York	2010	792
Belle Terre village	New York	2011	793
Belle Terre village	New York	2012	796
Belle Terre village	New York	2013	796
Belle Terre village	New York	2014	798
Belle Terre village	New York	2015	795
Bellport village	New York	2010	2084
Bellport village	New York	2011	2085
Bellport village	New York	2012	2092
Bellport village	New York	2013	2087
Bellport village	New York	2014	2089
Bellport village	New York	2015	2083
Belmont village	New York	2010	969
Belmont village	New York	2011	970
Belmont village	New York	2012	966
Belmont village	New York	2013	957
Belmont village	New York	2014	954
Belmont village	New York	2015	947
Bemus Point village	New York	2010	364
Bemus Point village	New York	2011	371
Bemus Point village	New York	2012	369
Bemus Point village	New York	2013	366
Bemus Point village	New York	2014	364
Bemus Point village	New York	2015	360
Bergen village	New York	2010	1164
Bergen village	New York	2011	1162
Bergen village	New York	2012	1158
Bergen village	New York	2013	1154
Bergen village	New York	2014	1144
Bergen village	New York	2015	1137
Black River village	New York	2010	1350
Black River village	New York	2011	1354
Black River village	New York	2012	1377
Black River village	New York	2013	1404
Black River village	New York	2014	1378
Black River village	New York	2015	1360
Blasdell village	New York	2010	2553
Blasdell village	New York	2011	2553
Blasdell village	New York	2012	2561
Blasdell village	New York	2013	2577
Blasdell village	New York	2014	2585
Blasdell village	New York	2015	2591
Bloomfield village	New York	2010	1356
Bloomfield village	New York	2011	1349
Bloomfield village	New York	2012	1347
Bloomfield village	New York	2013	1340
Bloomfield village	New York	2014	1338
Bloomfield village	New York	2015	1332
Bloomingburg village	New York	2010	425
Bloomingburg village	New York	2011	424
Bloomingburg village	New York	2012	422
Bloomingburg village	New York	2013	420
Bloomingburg village	New York	2014	423
Bloomingburg village	New York	2015	419
Bolivar village	New York	2010	1047
Bolivar village	New York	2011	1048
Bolivar village	New York	2012	1042
Bolivar village	New York	2013	1030
Bolivar village	New York	2014	1024
Bolivar village	New York	2015	1015
Boonville village	New York	2010	2072
Boonville village	New York	2011	2068
Boonville village	New York	2012	2066
Boonville village	New York	2013	2065
Boonville village	New York	2014	2055
Boonville village	New York	2015	2049
Brewster village	New York	2010	2390
Brewster village	New York	2011	2389
Brewster village	New York	2012	2384
Brewster village	New York	2013	2365
Brewster village	New York	2014	2358
Brewster village	New York	2015	2345
Briarcliff Manor village	New York	2010	7836
Briarcliff Manor village	New York	2011	7840
Briarcliff Manor village	New York	2012	7915
Briarcliff Manor village	New York	2013	7922
Briarcliff Manor village	New York	2014	7948
Briarcliff Manor village	New York	2015	7996
Brightwaters village	New York	2010	3100
Brightwaters village	New York	2011	3104
Brightwaters village	New York	2012	3117
Brightwaters village	New York	2013	3109
Brightwaters village	New York	2014	3107
Brightwaters village	New York	2015	3098
Broadalbin village	New York	2010	1355
Broadalbin village	New York	2011	1354
Broadalbin village	New York	2012	1349
Broadalbin village	New York	2013	1337
Broadalbin village	New York	2014	1321
Broadalbin village	New York	2015	1310
Brockport village	New York	2010	8366
Brockport village	New York	2011	8366
Brockport village	New York	2012	8315
Brockport village	New York	2013	8415
Brockport village	New York	2014	8399
Brockport village	New York	2015	8380
Brocton village	New York	2010	1486
Brocton village	New York	2011	1484
Brocton village	New York	2012	1477
Brocton village	New York	2013	1467
Brocton village	New York	2014	1460
Brocton village	New York	2015	1445
Bronxville village	New York	2010	6323
Bronxville village	New York	2011	6330
Bronxville village	New York	2012	6363
Bronxville village	New York	2013	6372
Bronxville village	New York	2014	6411
Bronxville village	New York	2015	6422
Brookville village	New York	2010	3465
Brookville village	New York	2011	3470
Brookville village	New York	2012	3508
Brookville village	New York	2013	3517
Brookville village	New York	2014	3535
Brookville village	New York	2015	3548
Brownville village	New York	2010	1125
Brownville village	New York	2011	1128
Brownville village	New York	2012	1148
Brownville village	New York	2013	1173
Brownville village	New York	2014	1160
Brownville village	New York	2015	1162
Brushton village	New York	2010	460
Brushton village	New York	2011	460
Brushton village	New York	2012	457
Brushton village	New York	2013	456
Brushton village	New York	2014	452
Brushton village	New York	2015	449
Buchanan village	New York	2010	2223
Buchanan village	New York	2011	2225
Buchanan village	New York	2012	2238
Buchanan village	New York	2013	2242
Buchanan village	New York	2014	2257
Buchanan village	New York	2015	2263
Burdett village	New York	2010	340
Burdett village	New York	2011	339
Burdett village	New York	2012	340
Burdett village	New York	2013	339
Burdett village	New York	2014	334
Burdett village	New York	2015	330
Burke village	New York	2010	207
Burke village	New York	2011	207
Burke village	New York	2012	207
Burke village	New York	2013	207
Burke village	New York	2014	208
Burke village	New York	2015	208
Caledonia village	New York	2010	2201
Caledonia village	New York	2011	2197
Caledonia village	New York	2012	2187
Caledonia village	New York	2013	2174
Caledonia village	New York	2014	2159
Caledonia village	New York	2015	2151
Cambridge village	New York	2010	1870
Cambridge village	New York	2011	1871
Cambridge village	New York	2012	1863
Cambridge village	New York	2013	1861
Cambridge village	New York	2014	1849
Cambridge village	New York	2015	1836
Camden village	New York	2010	2231
Camden village	New York	2011	2231
Camden village	New York	2012	2230
Camden village	New York	2013	2227
Camden village	New York	2014	2220
Camden village	New York	2015	2210
Camillus village	New York	2010	1261
Camillus village	New York	2011	1262
Camillus village	New York	2012	1257
Camillus village	New York	2013	1249
Camillus village	New York	2014	1243
Camillus village	New York	2015	1236
Canajoharie village	New York	2010	2234
Canajoharie village	New York	2011	2234
Canajoharie village	New York	2012	2206
Canajoharie village	New York	2013	2191
Canajoharie village	New York	2014	2175
Canajoharie village	New York	2015	2171
Canaseraga village	New York	2010	546
Canaseraga village	New York	2011	546
Canaseraga village	New York	2012	544
Canaseraga village	New York	2013	537
Canaseraga village	New York	2014	534
Canaseraga village	New York	2015	529
Canastota village	New York	2010	4785
Canastota village	New York	2011	4779
Canastota village	New York	2012	4762
Canastota village	New York	2013	4732
Canastota village	New York	2014	4723
Canastota village	New York	2015	4700
Candor village	New York	2010	851
Candor village	New York	2011	850
Candor village	New York	2012	848
Candor village	New York	2013	835
Candor village	New York	2014	830
Candor village	New York	2015	823
Canisteo village	New York	2010	2272
Canisteo village	New York	2011	2270
Canisteo village	New York	2012	2272
Canisteo village	New York	2013	2253
Canisteo village	New York	2014	2243
Canisteo village	New York	2015	2224
Canton village	New York	2010	6340
Canton village	New York	2011	6342
Canton village	New York	2012	6714
Canton village	New York	2013	6764
Canton village	New York	2014	6654
Canton village	New York	2015	6603
Cape Vincent village	New York	2010	723
Cape Vincent village	New York	2011	725
Cape Vincent village	New York	2012	738
Cape Vincent village	New York	2013	754
Cape Vincent village	New York	2014	745
Cape Vincent village	New York	2015	745
Carthage village	New York	2010	3658
Carthage village	New York	2011	3672
Carthage village	New York	2012	3706
Carthage village	New York	2013	3763
Carthage village	New York	2014	3698
Carthage village	New York	2015	3660
Cassadaga village	New York	2010	634
Cassadaga village	New York	2011	633
Cassadaga village	New York	2012	629
Cassadaga village	New York	2013	625
Cassadaga village	New York	2014	622
Cassadaga village	New York	2015	616
Castile village	New York	2010	1015
Castile village	New York	2011	1013
Castile village	New York	2012	1008
Castile village	New York	2013	1007
Castile village	New York	2014	999
Castile village	New York	2015	989
Castleton-on-Hudson village	New York	2010	1473
Castleton-on-Hudson village	New York	2011	1468
Castleton-on-Hudson village	New York	2012	1466
Castleton-on-Hudson village	New York	2013	1462
Castleton-on-Hudson village	New York	2014	1463
Castleton-on-Hudson village	New York	2015	1466
Castorland village	New York	2010	351
Castorland village	New York	2011	351
Castorland village	New York	2012	352
Castorland village	New York	2013	354
Castorland village	New York	2014	351
Castorland village	New York	2015	351
Cato village	New York	2010	532
Cato village	New York	2011	532
Cato village	New York	2012	532
Cato village	New York	2013	530
Cato village	New York	2014	529
Cato village	New York	2015	526
Catskill village	New York	2010	4069
Catskill village	New York	2011	4051
Catskill village	New York	2012	4040
Catskill village	New York	2013	3990
Catskill village	New York	2014	3947
Catskill village	New York	2015	3902
Cattaraugus village	New York	2010	969
Cattaraugus village	New York	2011	968
Cattaraugus village	New York	2012	962
Cattaraugus village	New York	2013	956
Cattaraugus village	New York	2014	951
Cattaraugus village	New York	2015	947
Cayuga village	New York	2010	549
Cayuga village	New York	2011	548
Cayuga village	New York	2012	547
Cayuga village	New York	2013	543
Cayuga village	New York	2014	540
Cayuga village	New York	2015	534
Cayuga Heights village	New York	2010	3730
Cayuga Heights village	New York	2011	3734
Cayuga Heights village	New York	2012	3744
Cayuga Heights village	New York	2013	3770
Cayuga Heights village	New York	2014	3790
Cayuga Heights village	New York	2015	3790
Cazenovia village	New York	2010	2829
Cazenovia village	New York	2011	2827
Cazenovia village	New York	2012	2772
Cazenovia village	New York	2013	2766
Cazenovia village	New York	2014	2828
Cazenovia village	New York	2015	2863
Cedarhurst village	New York	2010	6592
Cedarhurst village	New York	2011	6599
Cedarhurst village	New York	2012	6620
Cedarhurst village	New York	2013	6626
Cedarhurst village	New York	2014	6662
Cedarhurst village	New York	2015	6675
Celoron village	New York	2010	1112
Celoron village	New York	2011	1111
Celoron village	New York	2012	1103
Celoron village	New York	2013	1095
Celoron village	New York	2014	1089
Celoron village	New York	2015	1082
Central Square village	New York	2010	1848
Central Square village	New York	2011	1849
Central Square village	New York	2012	1847
Central Square village	New York	2013	1839
Central Square village	New York	2014	1833
Central Square village	New York	2015	1823
Centre Island village	New York	2010	410
Centre Island village	New York	2011	411
Centre Island village	New York	2012	411
Centre Island village	New York	2013	411
Centre Island village	New York	2014	411
Centre Island village	New York	2015	410
Champlain village	New York	2010	1104
Champlain village	New York	2011	1104
Champlain village	New York	2012	1100
Champlain village	New York	2013	1095
Champlain village	New York	2014	1090
Champlain village	New York	2015	1084
Chateaugay village	New York	2010	838
Chateaugay village	New York	2011	838
Chateaugay village	New York	2012	837
Chateaugay village	New York	2013	836
Chateaugay village	New York	2014	830
Chateaugay village	New York	2015	826
Chatham village	New York	2010	1773
Chatham village	New York	2011	1771
Chatham village	New York	2012	1755
Chatham village	New York	2013	1746
Chatham village	New York	2014	1732
Chatham village	New York	2015	1716
Chaumont village	New York	2010	626
Chaumont village	New York	2011	628
Chaumont village	New York	2012	634
Chaumont village	New York	2013	644
Chaumont village	New York	2014	632
Chaumont village	New York	2015	624
Cherry Creek village	New York	2010	461
Cherry Creek village	New York	2011	460
Cherry Creek village	New York	2012	457
Cherry Creek village	New York	2013	453
Cherry Creek village	New York	2014	450
Cherry Creek village	New York	2015	445
Cherry Valley village	New York	2010	520
Cherry Valley village	New York	2011	520
Cherry Valley village	New York	2012	518
Cherry Valley village	New York	2013	515
Cherry Valley village	New York	2014	513
Cherry Valley village	New York	2015	509
Chester village	New York	2010	3969
Chester village	New York	2011	3974
Chester village	New York	2012	3959
Chester village	New York	2013	3931
Chester village	New York	2014	3916
Chester village	New York	2015	3916
Chestnut Ridge village	New York	2010	7916
Chestnut Ridge village	New York	2011	7933
Chestnut Ridge village	New York	2012	8005
Chestnut Ridge village	New York	2013	8029
Chestnut Ridge village	New York	2014	8088
Chestnut Ridge village	New York	2015	8129
Chittenango village	New York	2010	5075
Chittenango village	New York	2011	5077
Chittenango village	New York	2012	5064
Chittenango village	New York	2013	5038
Chittenango village	New York	2014	5030
Chittenango village	New York	2015	4925
Churchville village	New York	2010	1972
Churchville village	New York	2011	1989
Churchville village	New York	2012	1994
Churchville village	New York	2013	1989
Churchville village	New York	2014	1993
Churchville village	New York	2015	1998
Clayton village	New York	2010	1979
Clayton village	New York	2011	1987
Clayton village	New York	2012	2022
Clayton village	New York	2013	2056
Clayton village	New York	2014	2019
Clayton village	New York	2015	1995
Clayville village	New York	2010	353
Clayville village	New York	2011	353
Clayville village	New York	2012	351
Clayville village	New York	2013	349
Clayville village	New York	2014	347
Clayville village	New York	2015	343
Cleveland village	New York	2010	751
Cleveland village	New York	2011	751
Cleveland village	New York	2012	753
Cleveland village	New York	2013	751
Cleveland village	New York	2014	748
Cleveland village	New York	2015	742
Clifton Springs village	New York	2010	2126
Clifton Springs village	New York	2011	2118
Clifton Springs village	New York	2012	2119
Clifton Springs village	New York	2013	2114
Clifton Springs village	New York	2014	2107
Clifton Springs village	New York	2015	2102
Clinton village	New York	2010	1931
Clinton village	New York	2011	1929
Clinton village	New York	2012	1921
Clinton village	New York	2013	1918
Clinton village	New York	2014	1911
Clinton village	New York	2015	1899
Clyde village	New York	2010	2093
Clyde village	New York	2011	2086
Clyde village	New York	2012	2062
Clyde village	New York	2013	2049
Clyde village	New York	2014	2034
Clyde village	New York	2015	2024
Cobleskill village	New York	2010	4682
Cobleskill village	New York	2011	4673
Cobleskill village	New York	2012	4604
Cobleskill village	New York	2013	4553
Cobleskill village	New York	2014	4565
Cobleskill village	New York	2015	4605
Cohocton village	New York	2010	838
Cohocton village	New York	2011	838
Cohocton village	New York	2012	839
Cohocton village	New York	2013	832
Cohocton village	New York	2014	829
Cohocton village	New York	2015	825
Cold Brook village	New York	2010	328
Cold Brook village	New York	2011	328
Cold Brook village	New York	2012	329
Cold Brook village	New York	2013	329
Cold Brook village	New York	2014	327
Cold Brook village	New York	2015	325
Cold Spring village	New York	2010	2013
Cold Spring village	New York	2011	2012
Cold Spring village	New York	2012	2008
Cold Spring village	New York	2013	1992
Cold Spring village	New York	2014	1986
Cold Spring village	New York	2015	1975
Colonie village	New York	2010	7793
Colonie village	New York	2011	7802
Colonie village	New York	2012	7829
Colonie village	New York	2013	7886
Colonie village	New York	2014	7935
Colonie village	New York	2015	7928
Constableville village	New York	2010	242
Constableville village	New York	2011	242
Constableville village	New York	2012	243
Constableville village	New York	2013	244
Constableville village	New York	2014	242
Constableville village	New York	2015	242
Cooperstown village	New York	2010	1852
Cooperstown village	New York	2011	1851
Cooperstown village	New York	2012	1842
Cooperstown village	New York	2013	1834
Cooperstown village	New York	2014	1827
Cooperstown village	New York	2015	1811
Copenhagen village	New York	2010	801
Copenhagen village	New York	2011	800
Copenhagen village	New York	2012	803
Copenhagen village	New York	2013	808
Copenhagen village	New York	2014	805
Copenhagen village	New York	2015	806
Corfu village	New York	2010	709
Corfu village	New York	2011	708
Corfu village	New York	2012	709
Corfu village	New York	2013	709
Corfu village	New York	2014	703
Corfu village	New York	2015	698
Corinth village	New York	2010	2567
Corinth village	New York	2011	2570
Corinth village	New York	2012	2566
Corinth village	New York	2013	2552
Corinth village	New York	2014	2540
Corinth village	New York	2015	2524
Cornwall-on-Hudson village	New York	2010	3018
Cornwall-on-Hudson village	New York	2011	3022
Cornwall-on-Hudson village	New York	2012	3010
Cornwall-on-Hudson village	New York	2013	2989
Cornwall-on-Hudson village	New York	2014	2975
Cornwall-on-Hudson village	New York	2015	2973
Cove Neck village	New York	2010	286
Cove Neck village	New York	2011	287
Cove Neck village	New York	2012	288
Cove Neck village	New York	2013	289
Cove Neck village	New York	2014	290
Cove Neck village	New York	2015	297
Coxsackie village	New York	2010	2816
Coxsackie village	New York	2011	2805
Coxsackie village	New York	2012	2804
Coxsackie village	New York	2013	2770
Coxsackie village	New York	2014	2748
Coxsackie village	New York	2015	2719
Croghan village	New York	2010	611
Croghan village	New York	2011	611
Croghan village	New York	2012	613
Croghan village	New York	2013	617
Croghan village	New York	2014	615
Croghan village	New York	2015	614
Croton-on-Hudson village	New York	2010	8070
Croton-on-Hudson village	New York	2011	8079
Croton-on-Hudson village	New York	2012	8133
Croton-on-Hudson village	New York	2013	8147
Croton-on-Hudson village	New York	2014	8210
Croton-on-Hudson village	New York	2015	8234
Cuba village	New York	2010	1571
Cuba village	New York	2011	1574
Cuba village	New York	2012	1575
Cuba village	New York	2013	1559
Cuba village	New York	2014	1554
Cuba village	New York	2015	1543
Dannemora village	New York	2010	3952
Dannemora village	New York	2011	3924
Dannemora village	New York	2012	3835
Dannemora village	New York	2013	3848
Dannemora village	New York	2014	3811
Dannemora village	New York	2015	3751
Dansville village	New York	2010	4690
Dansville village	New York	2011	4678
Dansville village	New York	2012	4643
Dansville village	New York	2013	4618
Dansville village	New York	2014	4585
Dansville village	New York	2015	4566
Deferiet village	New York	2010	294
Deferiet village	New York	2011	295
Deferiet village	New York	2012	299
Deferiet village	New York	2013	305
Deferiet village	New York	2014	300
Deferiet village	New York	2015	297
Delanson village	New York	2010	377
Delanson village	New York	2011	378
Delanson village	New York	2012	377
Delanson village	New York	2013	377
Delanson village	New York	2014	377
Delanson village	New York	2015	378
Delevan village	New York	2010	1093
Delevan village	New York	2011	1092
Delevan village	New York	2012	1085
Delevan village	New York	2013	1078
Delevan village	New York	2014	1072
Delevan village	New York	2015	1069
Delhi village	New York	2010	3087
Delhi village	New York	2011	3079
Delhi village	New York	2012	3042
Delhi village	New York	2013	3054
Delhi village	New York	2014	3089
Delhi village	New York	2015	3176
Depew village	New York	2010	15304
Depew village	New York	2011	15298
Depew village	New York	2012	15273
Depew village	New York	2013	15250
Depew village	New York	2014	15257
Depew village	New York	2015	15215
Deposit village	New York	2010	1663
Deposit village	New York	2011	1660
Deposit village	New York	2012	1650
Deposit village	New York	2013	1639
Deposit village	New York	2014	1626
Deposit village	New York	2015	1614
Dering Harbor village	New York	2010	11
Dering Harbor village	New York	2011	11
Dering Harbor village	New York	2012	11
Dering Harbor village	New York	2013	11
Dering Harbor village	New York	2014	11
Dering Harbor village	New York	2015	11
DeRuyter village	New York	2010	554
DeRuyter village	New York	2011	553
DeRuyter village	New York	2012	551
DeRuyter village	New York	2013	546
DeRuyter village	New York	2014	544
DeRuyter village	New York	2015	540
Dexter village	New York	2010	1046
Dexter village	New York	2011	1051
Dexter village	New York	2012	1074
Dexter village	New York	2013	1109
Dexter village	New York	2014	1109
Dexter village	New York	2015	1107
Dobbs Ferry village	New York	2010	10875
Dobbs Ferry village	New York	2011	10888
Dobbs Ferry village	New York	2012	10952
Dobbs Ferry village	New York	2013	10982
Dobbs Ferry village	New York	2014	11058
Dobbs Ferry village	New York	2015	11101
Dolgeville village	New York	2010	2203
Dolgeville village	New York	2011	2200
Dolgeville village	New York	2012	2201
Dolgeville village	New York	2013	2193
Dolgeville village	New York	2014	2176
Dolgeville village	New York	2015	2155
Dresden village	New York	2010	308
Dresden village	New York	2011	307
Dresden village	New York	2012	306
Dresden village	New York	2013	303
Dresden village	New York	2014	302
Dresden village	New York	2015	301
Dryden village	New York	2010	1891
Dryden village	New York	2011	1895
Dryden village	New York	2012	1902
Dryden village	New York	2013	1922
Dryden village	New York	2014	2091
Dryden village	New York	2015	2096
Dundee village	New York	2010	1725
Dundee village	New York	2011	1721
Dundee village	New York	2012	1712
Dundee village	New York	2013	1695
Dundee village	New York	2014	1681
Dundee village	New York	2015	1675
Earlville village	New York	2010	872
Earlville village	New York	2011	871
Earlville village	New York	2012	865
Earlville village	New York	2013	856
Earlville village	New York	2014	850
Earlville village	New York	2015	842
East Aurora village	New York	2010	6236
East Aurora village	New York	2011	6248
East Aurora village	New York	2012	6254
East Aurora village	New York	2013	6256
East Aurora village	New York	2014	6246
East Aurora village	New York	2015	6237
East Hampton village	New York	2010	1083
East Hampton village	New York	2011	1084
East Hampton village	New York	2012	1096
East Hampton village	New York	2013	1099
East Hampton village	New York	2014	1107
East Hampton village	New York	2015	1113
East Hills village	New York	2010	6955
East Hills village	New York	2011	6968
East Hills village	New York	2012	7001
East Hills village	New York	2013	7038
East Hills village	New York	2014	7071
East Hills village	New York	2015	7096
East Nassau village	New York	2010	583
East Nassau village	New York	2011	583
East Nassau village	New York	2012	579
East Nassau village	New York	2013	577
East Nassau village	New York	2014	574
East Nassau village	New York	2015	572
East Rochester village	New York	2010	6601
East Rochester village	New York	2011	6601
East Rochester village	New York	2012	6616
East Rochester village	New York	2013	6683
East Rochester village	New York	2014	6716
East Rochester village	New York	2015	6705
East Rockaway village	New York	2010	9818
East Rockaway village	New York	2011	9838
East Rockaway village	New York	2012	9861
East Rockaway village	New York	2013	9874
East Rockaway village	New York	2014	9883
East Rockaway village	New York	2015	9896
East Syracuse village	New York	2010	3084
East Syracuse village	New York	2011	3084
East Syracuse village	New York	2012	3072
East Syracuse village	New York	2013	3054
East Syracuse village	New York	2014	3043
East Syracuse village	New York	2015	3028
East Williston village	New York	2010	2556
East Williston village	New York	2011	2561
East Williston village	New York	2012	2568
East Williston village	New York	2013	2571
East Williston village	New York	2014	2575
East Williston village	New York	2015	2578
Elba village	New York	2010	673
Elba village	New York	2011	675
Elba village	New York	2012	673
Elba village	New York	2013	674
Elba village	New York	2014	668
Elba village	New York	2015	664
Elbridge village	New York	2010	1058
Elbridge village	New York	2011	1059
Elbridge village	New York	2012	1055
Elbridge village	New York	2013	1050
Elbridge village	New York	2014	1046
