City	Incorporation	State	Year	Population
Rowle	city (pt.)	Texas	2011	7103
Rowle	city (pt.)	Texas	2012	7139
Rowle	city (pt.)	Texas	2013	7172
Rowle	city (pt.)	Texas	2014	7225
Rowle	city (pt.)	Texas	2015	7449
Royse C	city (pt.)	Texas	2010	8070
Royse C	city (pt.)	Texas	2011	8252
Royse C	city (pt.)	Texas	2012	8476
Royse C	city (pt.)	Texas	2013	8765
Royse C	city (pt.)	Texas	2014	9155
Royse C	city (pt.)	Texas	2015	9760
Aransas Pass	city (pt.)	Texas	2010	7433
Aransas Pass	city (pt.)	Texas	2011	7422
Aransas Pass	city (pt.)	Texas	2012	7495
Aransas Pass	city (pt.)	Texas	2013	7573
Aransas Pass	city (pt.)	Texas	2014	7669
Aransas Pass	city (pt.)	Texas	2015	7726
Ingleside	city (pt.)	Texas	2010	9334
Ingleside	city (pt.)	Texas	2011	9323
Ingleside	city (pt.)	Texas	2012	9453
Ingleside	city (pt.)	Texas	2013	9563
Ingleside	city (pt.)	Texas	2014	9642
Ingleside	city (pt.)	Texas	2015	9695
Portland	city (pt.)	Texas	2010	15044
Portland	city (pt.)	Texas	2011	15095
Portland	city (pt.)	Texas	2012	15377
Portland	city (pt.)	Texas	2013	15704
Portland	city (pt.)	Texas	2014	15914
Portland	city (pt.)	Texas	2015	16116
Azle	city (pt.)	Texas	2010	9205
Azle	city (pt.)	Texas	2011	9323
Azle	city (pt.)	Texas	2012	9441
Azle	city (pt.)	Texas	2013	9510
Azle	city (pt.)	Texas	2014	9690
Azle	city (pt.)	Texas	2015	9834
Burleson	city (pt.)	Texas	2010	7629
Burleson	city (pt.)	Texas	2011	8033
Burleson	city (pt.)	Texas	2012	8228
Burleson	city (pt.)	Texas	2013	8659
Burleson	city (pt.)	Texas	2014	8924
Burleson	city (pt.)	Texas	2015	9326
Crowle	city (pt.)	Texas	2010	12897
Crowle	city (pt.)	Texas	2011	13304
Crowle	city (pt.)	Texas	2012	13572
Crowle	city (pt.)	Texas	2013	14105
Crowle	city (pt.)	Texas	2014	14551
Crowle	city (pt.)	Texas	2015	14822
Grapevine	city (pt.)	Texas	2010	46610
Grapevine	city (pt.)	Texas	2011	47138
Grapevine	city (pt.)	Texas	2012	48452
Southlake	city (pt.)	Texas	2010	25889
Southlake	city (pt.)	Texas	2011	26345
Southlake	city (pt.)	Texas	2012	26908
Southlake	city (pt.)	Texas	2013	27425
Southlake	city (pt.)	Texas	2014	28250
Southlake	city (pt.)	Texas	2015	29075
Pflugerville	city (pt.)	Texas	2010	48541
Monahans	city (pt.)	Texas	2010	6923
Monahans	city (pt.)	Texas	2011	6980
Monahans	city (pt.)	Texas	2012	7101
Monahans	city (pt.)	Texas	2013	7346
Monahans	city (pt.)	Texas	2014	7609
Monahans	city (pt.)	Texas	2015	7690
Cedar Park	city (pt.)	Texas	2010	49356
Leander	city (pt.)	Texas	2010	25602
Leander	city (pt.)	Texas	2011	26929
Leander	city (pt.)	Texas	2012	28381
Leander	city (pt.)	Texas	2013	30423
Leander	city (pt.)	Texas	2014	32835
Leander	city (pt.)	Texas	2015	36407
Bluffdale	city (pt.)	Utah	2010	7623
Bluffdale	city (pt.)	Utah	2011	7786
Bluffdale	city (pt.)	Utah	2012	7992
Bluffdale	city (pt.)	Utah	2013	8410
Bluffdale	city (pt.)	Utah	2014	9903
Bluffdale	city (pt.)	Utah	2015	10931
Draper	city (pt.)	Utah	2010	40596
Draper	city (pt.)	Utah	2011	41607
Draper	city (pt.)	Utah	2012	42385
Draper	city (pt.)	Utah	2013	43436
Draper	city (pt.)	Utah	2014	44356
Draper	city (pt.)	Utah	2015	44745
Park C	city (pt.)	Utah	2010	7634
Park C	city (pt.)	Utah	2011	7773
Park C	city (pt.)	Utah	2012	7859
Park C	city (pt.)	Utah	2013	7952
Park C	city (pt.)	Utah	2014	8065
Park C	city (pt.)	Utah	2015	8128
Santaquin	city (pt.)	Utah	2010	9236
Santaquin	city (pt.)	Utah	2011	9523
Santaquin	city (pt.)	Utah	2012	9874
Santaquin	city (pt.)	Utah	2013	10058
Santaquin	city (pt.)	Utah	2014	10310
Santaquin	city (pt.)	Utah	2015	10572
Farmville	town (pt.)	Virginia	2010	7691
Farmville	town (pt.)	Virginia	2011	7624
Farmville	town (pt.)	Virginia	2012	7634
Farmville	town (pt.)	Virginia	2013	7534
Farmville	town (pt.)	Virginia	2014	7695
Farmville	town (pt.)	Virginia	2015	7653
Woodland	city (pt.)	Washington	2010	5471
Woodland	city (pt.)	Washington	2011	5466
Woodland	city (pt.)	Washington	2012	5445
Woodland	city (pt.)	Washington	2013	5465
Woodland	city (pt.)	Washington	2014	5626
Woodland	city (pt.)	Washington	2015	5755
Bothell	city (pt.)	Washington	2010	22277
Bothell	city (pt.)	Washington	2011	22729
Bothell	city (pt.)	Washington	2012	23137
Bothell	city (pt.)	Washington	2013	24118
Bothell	city (pt.)	Washington	2014	25082
Bothell	city (pt.)	Washington	2015	25549
Enumclaw	city (pt.)	Washington	2010	11124
Enumclaw	city (pt.)	Washington	2011	11297
Enumclaw	city (pt.)	Washington	2012	11445
Enumclaw	city (pt.)	Washington	2013	11518
Enumclaw	city (pt.)	Washington	2014	11562
Enumclaw	city (pt.)	Washington	2015	11609
Pacif	city (pt.)	Washington	2010	6528
Pacif	city (pt.)	Washington	2011	6613
Pacif	city (pt.)	Washington	2012	6751
Pacif	city (pt.)	Washington	2013	6954
Pacif	city (pt.)	Washington	2014	6992
Pacif	city (pt.)	Washington	2015	7026
Auburn	city (pt.)	Washington	2010	7424
Auburn	city (pt.)	Washington	2011	7692
Auburn	city (pt.)	Washington	2012	8341
Auburn	city (pt.)	Washington	2013	8923
Auburn	city (pt.)	Washington	2014	9231
Auburn	city (pt.)	Washington	2015	9487
Milton	city (pt.)	Washington	2010	6291
Milton	city (pt.)	Washington	2011	6332
Milton	city (pt.)	Washington	2012	6355
Milton	city (pt.)	Washington	2013	6366
Milton	city (pt.)	Washington	2014	6477
Milton	city (pt.)	Washington	2015	6508
Bothell	city (pt.)	Washington	2010	16482
Bothell	city (pt.)	Washington	2011	16707
Bothell	city (pt.)	Washington	2012	16933
Bothell	city (pt.)	Washington	2013	17123
Bothell	city (pt.)	Washington	2014	17227
Bothell	city (pt.)	Washington	2015	17390
Huntington	city (pt.)	West Virginia	2010	45212
Huntington	city (pt.)	West Virginia	2011	45247
Huntington	city (pt.)	West Virginia	2012	45293
Huntington	city (pt.)	West Virginia	2013	45150
Huntington	city (pt.)	West Virginia	2014	44976
Huntington	city (pt.)	West Virginia	2015	44862
Weirton	city (pt.)	West Virginia	2010	15717
Weirton	city (pt.)	West Virginia	2011	15650
Weirton	city (pt.)	West Virginia	2012	15561
Weirton	city (pt.)	West Virginia	2013	15505
Weirton	city (pt.)	West Virginia	2014	15421
Weirton	city (pt.)	West Virginia	2015	15282
Nitro	city (pt.)	West Virginia	2010	5777
Nitro	city (pt.)	West Virginia	2011	5744
Nitro	city (pt.)	West Virginia	2012	5747
Nitro	city (pt.)	West Virginia	2013	5723
Nitro	city (pt.)	West Virginia	2014	5677
Nitro	city (pt.)	West Virginia	2015	5610
Wheeling	city (pt.)	West Virginia	2010	28196
Wheeling	city (pt.)	West Virginia	2011	28003
Wheeling	city (pt.)	West Virginia	2012	27924
Wheeling	city (pt.)	West Virginia	2013	27741
Wheeling	city (pt.)	West Virginia	2014	27438
Wheeling	city (pt.)	West Virginia	2015	27380
Ashland	city (pt.)	Wisconsin	2010	8218
Ashland	city (pt.)	Wisconsin	2011	8165
Ashland	city (pt.)	Wisconsin	2012	8065
Ashland	city (pt.)	Wisconsin	2013	8163
Ashland	city (pt.)	Wisconsin	2014	8166
Ashland	city (pt.)	Wisconsin	2015	8040
Howard	village (pt.)	Wisconsin	2010	17439
Howard	village (pt.)	Wisconsin	2011	17991
Howard	village (pt.)	Wisconsin	2012	18491
Howard	village (pt.)	Wisconsin	2013	18659
Howard	village (pt.)	Wisconsin	2014	18979
Howard	village (pt.)	Wisconsin	2015	19250
Appleton	city (pt.)	Wisconsin	2010	11083
Appleton	city (pt.)	Wisconsin	2011	11237
Appleton	city (pt.)	Wisconsin	2012	11263
Appleton	city (pt.)	Wisconsin	2013	11298
Appleton	city (pt.)	Wisconsin	2014	11259
Appleton	city (pt.)	Wisconsin	2015	11260
Harrison	village (pt.)	Wisconsin	2010	7376
Harrison	village (pt.)	Wisconsin	2011	7462
Harrison	village (pt.)	Wisconsin	2012	7440
Harrison	village (pt.)	Wisconsin	2013	7399
Harrison	village (pt.)	Wisconsin	2014	7333
Harrison	village (pt.)	Wisconsin	2015	7302
Columbus	city (pt.)	Wisconsin	2011	5032
Columbus	city (pt.)	Wisconsin	2012	5002
Columbus	city (pt.)	Wisconsin	2013	5008
Watertown	city (pt.)	Wisconsin	2010	8451
Watertown	city (pt.)	Wisconsin	2011	8481
Watertown	city (pt.)	Wisconsin	2012	8441
Watertown	city (pt.)	Wisconsin	2013	8390
Watertown	city (pt.)	Wisconsin	2014	8386
Watertown	city (pt.)	Wisconsin	2015	8379
Waupun	city (pt.)	Wisconsin	2010	7858
Waupun	city (pt.)	Wisconsin	2011	7863
Waupun	city (pt.)	Wisconsin	2012	7896
Waupun	city (pt.)	Wisconsin	2013	7843
Waupun	city (pt.)	Wisconsin	2014	7887
Waupun	city (pt.)	Wisconsin	2015	7859
Berlin	city (pt.)	Wisconsin	2010	5430
Berlin	city (pt.)	Wisconsin	2011	5443
Berlin	city (pt.)	Wisconsin	2012	5435
Berlin	city (pt.)	Wisconsin	2013	5387
Berlin	city (pt.)	Wisconsin	2014	5343
Berlin	city (pt.)	Wisconsin	2015	5333
Watertown	city (pt.)	Wisconsin	2010	15383
Watertown	city (pt.)	Wisconsin	2011	15465
Watertown	city (pt.)	Wisconsin	2012	15485
Watertown	city (pt.)	Wisconsin	2013	15457
Watertown	city (pt.)	Wisconsin	2014	15499
Watertown	city (pt.)	Wisconsin	2015	15440
Kaukauna	city (pt.)	Wisconsin	2010	15492
Kaukauna	city (pt.)	Wisconsin	2011	15535
Kaukauna	city (pt.)	Wisconsin	2012	15704
Kaukauna	city (pt.)	Wisconsin	2013	15715
Kaukauna	city (pt.)	Wisconsin	2014	15795
Kaukauna	city (pt.)	Wisconsin	2015	15854
River Falls	city (pt.)	Wisconsin	2010	11886
River Falls	city (pt.)	Wisconsin	2011	11834
River Falls	city (pt.)	Wisconsin	2012	11790
River Falls	city (pt.)	Wisconsin	2013	11763
River Falls	city (pt.)	Wisconsin	2014	11887
River Falls	city (pt.)	Wisconsin	2015	11943
Burlington	city (pt.)	Wisconsin	2010	10527
Burlington	city (pt.)	Wisconsin	2011	10508
Burlington	city (pt.)	Wisconsin	2012	10501
Burlington	city (pt.)	Wisconsin	2013	10506
Burlington	city (pt.)	Wisconsin	2014	10531
Burlington	city (pt.)	Wisconsin	2015	10645
Edgerton	city (pt.)	Wisconsin	2010	5364
Edgerton	city (pt.)	Wisconsin	2011	5368
Edgerton	city (pt.)	Wisconsin	2012	5395
Edgerton	city (pt.)	Wisconsin	2013	5421
Edgerton	city (pt.)	Wisconsin	2014	5454
Edgerton	city (pt.)	Wisconsin	2015	5471
Whitewater	city (pt.)	Wisconsin	2010	11160
Whitewater	city (pt.)	Wisconsin	2011	11515
Whitewater	city (pt.)	Wisconsin	2012	11629
Whitewater	city (pt.)	Wisconsin	2013	11743
Whitewater	city (pt.)	Wisconsin	2014	11943
Whitewater	city (pt.)	Wisconsin	2015	11469
Hartford	city (pt.)	Wisconsin	2010	14245
Hartford	city (pt.)	Wisconsin	2011	14246
Hartford	city (pt.)	Wisconsin	2012	14257
Hartford	city (pt.)	Wisconsin	2013	14258
Hartford	city (pt.)	Wisconsin	2014	14294
Hartford	city (pt.)	Wisconsin	2015	14355
Mukwonago	village (pt.)	Wisconsin	2010	7262
Mukwonago	village (pt.)	Wisconsin	2011	7283
Mukwonago	village (pt.)	Wisconsin	2012	7334
Mukwonago	village (pt.)	Wisconsin	2013	7394
Mukwonago	village (pt.)	Wisconsin	2014	7497
Mukwonago	village (pt.)	Wisconsin	2015	7617
New London	city (pt.)	Wisconsin	2010	5682
New London	city (pt.)	Wisconsin	2011	5667
New London	city (pt.)	Wisconsin	2012	5620
New London	city (pt.)	Wisconsin	2013	5646
New London	city (pt.)	Wisconsin	2014	5611
New London	city (pt.)	Wisconsin	2015	5568
Menasha	city (pt.)	Wisconsin	2010	15176
Menasha	city (pt.)	Wisconsin	2011	15212
Menasha	city (pt.)	Wisconsin	2012	15271
Menasha	city (pt.)	Wisconsin	2013	15346
Menasha	city (pt.)	Wisconsin	2014	15381
Menasha	city (pt.)	Wisconsin	2015	15337
Marshfield	city (pt.)	Wisconsin	2010	18179
Marshfield	city (pt.)	Wisconsin	2011	18103
Marshfield	city (pt.)	Wisconsin	2012	18000
Marshfield	city (pt.)	Wisconsin	2013	17848
Marshfield	city (pt.)	Wisconsin	2014	17788
Marshfield	city (pt.)	Wisconsin	2015	17724
Pike Road 	town	Alabama	2010	5460
Pike Road 	town	Alabama	2011	5583
Pike Road 	town	Alabama	2012	6567
Pike Road 	town	Alabama	2013	7496
Pike Road 	town	Alabama	2014	7934
Pike Road 	town	Alabama	2015	8274
Camp Verde 	town	Arizona	2010	10869
Camp Verde 	town	Arizona	2011	10911
Camp Verde 	town	Arizona	2012	10892
Camp Verde 	town	Arizona	2013	10990
Camp Verde 	town	Arizona	2014	11072
Camp Verde 	town	Arizona	2015	11155
Cave Creek 	town	Arizona	2013	5115
Cave Creek 	town	Arizona	2014	5255
Cave Creek 	town	Arizona	2015	5341
Chino Valley 	town	Arizona	2010	10817
Chino Valley 	town	Arizona	2011	10795
Chino Valley 	town	Arizona	2012	10838
Chino Valley 	town	Arizona	2013	10932
Chino Valley 	town	Arizona	2014	11044
Chino Valley 	town	Arizona	2015	11137
Florence 	town	Arizona	2010	31078
Florence 	town	Arizona	2011	30822
Florence 	town	Arizona	2012	30858
Florence 	town	Arizona	2013	29704
Florence 	town	Arizona	2014	31316
Florence 	town	Arizona	2015	31110
Fountain Hills 	town	Arizona	2010	22518
Fountain Hills 	town	Arizona	2011	22749
Fountain Hills 	town	Arizona	2012	23080
Fountain Hills 	town	Arizona	2013	23327
Fountain Hills 	town	Arizona	2014	23588
Fountain Hills 	town	Arizona	2015	23899
Guadalupe 	town	Arizona	2010	5527
Guadalupe 	town	Arizona	2011	5847
Guadalupe 	town	Arizona	2012	5944
Guadalupe 	town	Arizona	2013	6032
Guadalupe 	town	Arizona	2014	6114
Guadalupe 	town	Arizona	2015	6177
Marana 	town	Arizona	2010	34601
Marana 	town	Arizona	2011	35466
Marana 	town	Arizona	2012	36583
Marana 	town	Arizona	2013	38206
Marana 	town	Arizona	2014	39753
Marana 	town	Arizona	2015	41315
Oro Valley 	town	Arizona	2010	41053
Oro Valley 	town	Arizona	2011	41224
Oro Valley 	town	Arizona	2012	41368
Oro Valley 	town	Arizona	2013	41660
Oro Valley 	town	Arizona	2014	41986
Oro Valley 	town	Arizona	2015	43565
Paradise Valley 	town	Arizona	2010	12812
Paradise Valley 	town	Arizona	2011	13011
Paradise Valley 	town	Arizona	2012	13254
Paradise Valley 	town	Arizona	2013	13459
Paradise Valley 	town	Arizona	2014	13672
Paradise Valley 	town	Arizona	2015	13922
Payson 	town	Arizona	2010	15314
Payson 	town	Arizona	2011	15248
Payson 	town	Arizona	2012	15173
Payson 	town	Arizona	2013	15223
Payson 	town	Arizona	2014	15295
Payson 	town	Arizona	2015	15345
Prescott Valley 	town	Arizona	2010	38861
Prescott Valley 	town	Arizona	2011	38785
Prescott Valley 	town	Arizona	2012	39183
Prescott Valley 	town	Arizona	2013	40021
Prescott Valley 	town	Arizona	2014	41082
Prescott Valley 	town	Arizona	2015	42197
Queen Creek 	town	Arizona	2010	26597
Queen Creek 	town	Arizona	2011	27221
Queen Creek 	town	Arizona	2012	27941
Queen Creek 	town	Arizona	2013	29838
Queen Creek 	town	Arizona	2014	32259
Queen Creek 	town	Arizona	2015	34614
Sahuarita 	town	Arizona	2010	25285
Sahuarita 	town	Arizona	2011	25331
Sahuarita 	town	Arizona	2012	25387
Sahuarita 	town	Arizona	2013	25379
Sahuarita 	town	Arizona	2014	25410
Sahuarita 	town	Arizona	2015	25707
Snowflake 	town	Arizona	2010	5602
Snowflake 	town	Arizona	2011	5578
Snowflake 	town	Arizona	2012	5558
Snowflake 	town	Arizona	2013	5579
Snowflake 	town	Arizona	2014	5646
Snowflake 	town	Arizona	2015	5666
Thatcher 	town	Arizona	2014	5043
Wickenburg 	town	Arizona	2010	6443
Wickenburg 	town	Arizona	2011	6511
Wickenburg 	town	Arizona	2012	6607
Wickenburg 	town	Arizona	2013	6673
Wickenburg 	town	Arizona	2014	6735
Wickenburg 	town	Arizona	2015	6806
Youngtown 	town	Arizona	2010	6150
Youngtown 	town	Arizona	2011	6204
Youngtown 	town	Arizona	2012	6286
Youngtown 	town	Arizona	2013	6347
Youngtown 	town	Arizona	2014	6547
Youngtown 	town	Arizona	2015	6613
Atherton 	town	California	2010	6919
Atherton 	town	California	2011	6961
Atherton 	town	California	2012	7038
Atherton 	town	California	2013	7098
Atherton 	town	California	2014	7139
Atherton 	town	California	2015	7167
Corte Madera 	town	California	2010	9262
Corte Madera 	town	California	2011	9339
Corte Madera 	town	California	2012	9374
Corte Madera 	town	California	2013	9463
Corte Madera 	town	California	2014	9906
Corte Madera 	town	California	2015	9901
Danville 	town	California	2010	41996
Danville 	town	California	2011	42420
Danville 	town	California	2012	42864
Danville 	town	California	2013	43359
Danville 	town	California	2014	43925
Danville 	town	California	2015	44400
Fairfax 	town	California	2010	7448
Fairfax 	town	California	2011	7510
Fairfax 	town	California	2012	7542
Fairfax 	town	California	2013	7611
Fairfax 	town	California	2014	7630
Fairfax 	town	California	2015	7626
Hillsborough 	town	California	2010	10850
Hillsborough 	town	California	2011	11003
Hillsborough 	town	California	2012	11138
Hillsborough 	town	California	2013	11269
Hillsborough 	town	California	2014	11381
Hillsborough 	town	California	2015	11451
Loomis 	town	California	2010	6441
Loomis 	town	California	2011	6535
Loomis 	town	California	2012	6599
Loomis 	town	California	2013	6669
Loomis 	town	California	2014	6718
Loomis 	town	California	2015	6733
Los Altos Hills 	town	California	2010	8050
Los Altos Hills 	town	California	2011	8132
Los Altos Hills 	town	California	2012	8255
Los Altos Hills 	town	California	2013	8341
Los Altos Hills 	town	California	2014	8401
Los Altos Hills 	town	California	2015	8419
Los Gatos 	town	California	2010	29524
Los Gatos 	town	California	2011	29874
Los Gatos 	town	California	2012	30213
Los Gatos 	town	California	2013	30511
Los Gatos 	town	California	2014	30756
Los Gatos 	town	California	2015	30705
Mammoth Lakes 	town	California	2010	8228
Mammoth Lakes 	town	California	2011	8276
Mammoth Lakes 	town	California	2012	8224
Mammoth Lakes 	town	California	2013	8042
Mammoth Lakes 	town	California	2014	8042
Mammoth Lakes 	town	California	2015	7946
Moraga 	town	California	2010	16062
Moraga 	town	California	2011	16325
Moraga 	town	California	2012	16500
Moraga 	town	California	2013	16788
Moraga 	town	California	2014	17035
Moraga 	town	California	2015	17256
Paradise 	town	California	2010	26199
Paradise 	town	California	2011	26088
Paradise 	town	California	2012	26206
Paradise 	town	California	2013	26307
Paradise 	town	California	2014	26420
Paradise 	town	California	2015	26476
San Anselmo 	town	California	2010	12348
San Anselmo 	town	California	2011	12448
San Anselmo 	town	California	2012	12498
San Anselmo 	town	California	2013	12624
San Anselmo 	town	California	2014	12661
San Anselmo 	town	California	2015	12653
Tiburon 	town	California	2010	8973
Tiburon 	town	California	2011	9050
Tiburon 	town	California	2012	9087
Tiburon 	town	California	2013	9182
Tiburon 	town	California	2014	9214
Tiburon 	town	California	2015	9214
Truckee 	town	California	2010	16166
Truckee 	town	California	2011	16164
Truckee 	town	California	2012	16108
Truckee 	town	California	2013	16118
Truckee 	town	California	2014	16268
Truckee 	town	California	2015	16299
Windsor 	town	California	2010	26821
Windsor 	town	California	2011	26916
Windsor 	town	California	2012	27050
Windsor 	town	California	2013	27230
Windsor 	town	California	2014	27361
Windsor 	town	California	2015	27464
Woodside 	town	California	2010	5296
Woodside 	town	California	2011	5365
Woodside 	town	California	2012	5426
Woodside 	town	California	2013	5485
Woodside 	town	California	2014	5532
Woodside 	town	California	2015	5561
Yucca Valley 	town	California	2010	20751
Yucca Valley 	town	California	2011	20947
Yucca Valley 	town	California	2012	21099
Yucca Valley 	town	California	2013	21179
Yucca Valley 	town	California	2014	21463
Yucca Valley 	town	California	2015	21600
Avon 	town	Colorado	2010	6373
Avon 	town	Colorado	2011	6335
Avon 	town	Colorado	2012	6362
Avon 	town	Colorado	2013	6411
Avon 	town	Colorado	2014	6467
Avon 	town	Colorado	2015	6505
Berthoud 	town	Colorado	2010	5139
Berthoud 	town	Colorado	2011	5202
Berthoud 	town	Colorado	2012	5289
Berthoud 	town	Colorado	2013	5408
Berthoud 	town	Colorado	2014	5812
Berthoud 	town	Colorado	2015	6031
Carbondale 	town	Colorado	2010	6390
Carbondale 	town	Colorado	2011	6383
Carbondale 	town	Colorado	2012	6467
Carbondale 	town	Colorado	2013	6512
Carbondale 	town	Colorado	2014	6569
Carbondale 	town	Colorado	2015	6670
Castle Rock 	town	Colorado	2010	48592
Castle Rock 	town	Colorado	2011	49438
Eagle 	town	Colorado	2010	6499
Eagle 	town	Colorado	2011	6473
Eagle 	town	Colorado	2012	6490
Eagle 	town	Colorado	2013	6525
Eagle 	town	Colorado	2014	6592
Eagle 	town	Colorado	2015	6678
Erie 	town	Colorado	2010	18262
Erie 	town	Colorado	2011	18760
Erie 	town	Colorado	2012	19293
Erie 	town	Colorado	2013	19739
Erie 	town	Colorado	2014	20471
Erie 	town	Colorado	2015	21420
Estes Park 	town	Colorado	2010	5880
Estes Park 	town	Colorado	2011	5942
Estes Park 	town	Colorado	2012	6027
Estes Park 	town	Colorado	2013	6098
Estes Park 	town	Colorado	2014	6172
Estes Park 	town	Colorado	2015	6257
Firestone 	town	Colorado	2010	10284
Firestone 	town	Colorado	2011	10633
Firestone 	town	Colorado	2012	10931
Firestone 	town	Colorado	2013	11214
Firestone 	town	Colorado	2014	11531
Firestone 	town	Colorado	2015	11999
Frederick 	town	Colorado	2010	8724
Frederick 	town	Colorado	2011	8968
Frederick 	town	Colorado	2012	9411
Frederick 	town	Colorado	2013	10188
Frederick 	town	Colorado	2014	10901
Frederick 	town	Colorado	2015	11413
Gypsum 	town	Colorado	2010	6492
Gypsum 	town	Colorado	2011	6469
Gypsum 	town	Colorado	2012	6535
Gypsum 	town	Colorado	2013	6690
Gypsum 	town	Colorado	2014	6818
Gypsum 	town	Colorado	2015	6922
Johnstown 	town	Colorado	2010	9981
Johnstown 	town	Colorado	2011	10422
Johnstown 	town	Colorado	2012	11062
Johnstown 	town	Colorado	2013	12086
Johnstown 	town	Colorado	2014	13271
Johnstown 	town	Colorado	2015	14896
Lochbuie 	town	Colorado	2011	5059
Lochbuie 	town	Colorado	2012	5191
Lochbuie 	town	Colorado	2013	5237
Lochbuie 	town	Colorado	2014	5289
Lochbuie 	town	Colorado	2015	5390
Milliken 	town	Colorado	2010	5636
Milliken 	town	Colorado	2011	5706
Milliken 	town	Colorado	2012	5792
Milliken 	town	Colorado	2013	5925
Milliken 	town	Colorado	2014	6076
Milliken 	town	Colorado	2015	6388
Monument 	town	Colorado	2010	6050
Monument 	town	Colorado	2011	6132
Monument 	town	Colorado	2012	6206
Monument 	town	Colorado	2013	6261
Monument 	town	Colorado	2014	6297
Monument 	town	Colorado	2015	6420
Parker 	town	Colorado	2010	45482
Parker 	town	Colorado	2011	45663
Parker 	town	Colorado	2012	46330
Parker 	town	Colorado	2013	47288
Parker 	town	Colorado	2014	47935
Parker 	town	Colorado	2015	49550
Superior 	town	Colorado	2010	12499
Superior 	town	Colorado	2011	12624
Superior 	town	Colorado	2012	12783
Superior 	town	Colorado	2013	12848
Superior 	town	Colorado	2014	12843
Superior 	town	Colorado	2015	12980
Vail 	town	Colorado	2010	5291
Vail 	town	Colorado	2011	5254
Vail 	town	Colorado	2012	5267
Vail 	town	Colorado	2013	5309
Vail 	town	Colorado	2014	5344
Vail 	town	Colorado	2015	5461
Wellington 	town	Colorado	2010	6318
Wellington 	town	Colorado	2011	6427
Wellington 	town	Colorado	2012	6528
Wellington 	town	Colorado	2013	6743
Wellington 	town	Colorado	2014	7196
Wellington 	town	Colorado	2015	7807
Windsor 	town	Colorado	2010	18763
Windsor 	town	Colorado	2011	19229
Windsor 	town	Colorado	2012	19774
Windsor 	town	Colorado	2013	20405
Windsor 	town	Colorado	2014	21071
Windsor 	town	Colorado	2015	21751
Bethel 	town	Connecticut	2010	18641
Bethel 	town	Connecticut	2011	18944
Bethel 	town	Connecticut	2012	19156
Bethel 	town	Connecticut	2013	19292
Bethel 	town	Connecticut	2014	19361
Bethel 	town	Connecticut	2015	19529
Brookfield 	town	Connecticut	2010	16483
Brookfield 	town	Connecticut	2011	16637
Brookfield 	town	Connecticut	2012	16791
Brookfield 	town	Connecticut	2013	16881
Brookfield 	town	Connecticut	2014	17056
Brookfield 	town	Connecticut	2015	17143
Darien 	town	Connecticut	2010	20777
Darien 	town	Connecticut	2011	20978
Darien 	town	Connecticut	2012	21134
Darien 	town	Connecticut	2013	21369
Darien 	town	Connecticut	2014	21690
Darien 	town	Connecticut	2015	21787
Easton 	town	Connecticut	2010	7505
Easton 	town	Connecticut	2011	7568
Easton 	town	Connecticut	2012	7608
Easton 	town	Connecticut	2013	7625
Easton 	town	Connecticut	2014	7631
Easton 	town	Connecticut	2015	7625
Monroe 	town	Connecticut	2010	19514
Monroe 	town	Connecticut	2011	19691
Monroe 	town	Connecticut	2012	19809
Monroe 	town	Connecticut	2013	19855
Monroe 	town	Connecticut	2014	19868
Monroe 	town	Connecticut	2015	19833
New Canaan 	town	Connecticut	2010	19786
New Canaan 	town	Connecticut	2011	19983
New Canaan 	town	Connecticut	2012	20137
New Canaan 	town	Connecticut	2013	20234
New Canaan 	town	Connecticut	2014	20314
New Canaan 	town	Connecticut	2015	20387
New Fairfield 	town	Connecticut	2010	13909
New Fairfield 	town	Connecticut	2011	14042
New Fairfield 	town	Connecticut	2012	14123
New Fairfield 	town	Connecticut	2013	14161
New Fairfield 	town	Connecticut	2014	14148
New Fairfield 	town	Connecticut	2015	14126
Newtown 	town	Connecticut	2010	27613
Newtown 	town	Connecticut	2011	27853
Newtown 	town	Connecticut	2012	28089
Newtown 	town	Connecticut	2013	28141
Newtown 	town	Connecticut	2014	28018
Newtown 	town	Connecticut	2015	28022
Newtown 	town	Connecticut	2010	25675
Newtown 	town	Connecticut	2011	25899
Newtown 	town	Connecticut	2012	26123
Newtown 	town	Connecticut	2013	26172
Newtown 	town	Connecticut	2014	26049
Newtown 	town	Connecticut	2015	26055
Redding 	town	Connecticut	2010	9174
Redding 	town	Connecticut	2011	9258
Redding 	town	Connecticut	2012	9305
Redding 	town	Connecticut	2013	9324
Redding 	town	Connecticut	2014	9304
Redding 	town	Connecticut	2015	9293
Ridgefield 	town	Connecticut	2010	24683
Ridgefield 	town	Connecticut	2011	24915
Ridgefield 	town	Connecticut	2012	25070
Ridgefield 	town	Connecticut	2013	25194
Ridgefield 	town	Connecticut	2014	25197
Ridgefield 	town	Connecticut	2015	25244
Shelton 	town	Connecticut	2010	39633
Shelton 	town	Connecticut	2011	40015
Shelton 	town	Connecticut	2012	40277
Shelton 	town	Connecticut	2013	41053
Shelton 	town	Connecticut	2014	41282
Shelton 	town	Connecticut	2015	41296
Trumbull 	town	Connecticut	2010	36069
Trumbull 	town	Connecticut	2011	36356
Trumbull 	town	Connecticut	2012	36545
Trumbull 	town	Connecticut	2013	36617
Trumbull 	town	Connecticut	2014	36707
