City	Incorporation	State	Year	Population
Brockton 	city	Massachusetts	2013	94368
Brockton 	city	Massachusetts	2014	94800
Brockton 	city	Massachusetts	2015	95314
Cambridge 	city	Massachusetts	2010	104979
Cambridge 	city	Massachusetts	2011	105743
Cambridge 	city	Massachusetts	2012	106048
Cambridge 	city	Massachusetts	2013	107705
Cambridge 	city	Massachusetts	2014	109700
Cambridge 	city	Massachusetts	2015	110402
Chicopee 	city	Massachusetts	2010	55303
Chicopee 	city	Massachusetts	2011	55633
Chicopee 	city	Massachusetts	2012	55910
Chicopee 	city	Massachusetts	2013	56079
Chicopee 	city	Massachusetts	2014	56545
Chicopee 	city	Massachusetts	2015	56741
Fall River 	city	Massachusetts	2010	88857
Fall River 	city	Massachusetts	2011	88742
Fall River 	city	Massachusetts	2012	88712
Fall River 	city	Massachusetts	2013	88755
Fall River 	city	Massachusetts	2014	88727
Fall River 	city	Massachusetts	2015	88777
Haverhill 	city	Massachusetts	2010	60976
Haverhill 	city	Massachusetts	2011	61428
Haverhill 	city	Massachusetts	2012	61729
Haverhill 	city	Massachusetts	2013	62079
Haverhill 	city	Massachusetts	2014	62370
Haverhill 	city	Massachusetts	2015	62765
Lawrence 	city	Massachusetts	2010	76596
Lawrence 	city	Massachusetts	2011	77394
Lawrence 	city	Massachusetts	2012	78116
Lawrence 	city	Massachusetts	2013	78669
Lawrence 	city	Massachusetts	2014	79535
Lawrence 	city	Massachusetts	2015	80231
Lowell 	city	Massachusetts	2010	106686
Lowell 	city	Massachusetts	2011	107562
Lowell 	city	Massachusetts	2012	108573
Lowell 	city	Massachusetts	2013	109653
Lowell 	city	Massachusetts	2014	110235
Lowell 	city	Massachusetts	2015	110699
Lynn 	city	Massachusetts	2010	90505
Lynn 	city	Massachusetts	2011	90594
Lynn 	city	Massachusetts	2012	91212
Lynn 	city	Massachusetts	2013	91694
Lynn 	city	Massachusetts	2014	92115
Lynn 	city	Massachusetts	2015	92457
Malden 	city	Massachusetts	2010	59564
Malden 	city	Massachusetts	2011	59930
Malden 	city	Massachusetts	2012	60366
Malden 	city	Massachusetts	2013	60776
Malden 	city	Massachusetts	2014	60928
Malden 	city	Massachusetts	2015	61068
Medford 	city	Massachusetts	2010	56321
Medford 	city	Massachusetts	2011	56667
Medford 	city	Massachusetts	2012	57071
Medford 	city	Massachusetts	2013	57266
Medford 	city	Massachusetts	2014	57295
Medford 	city	Massachusetts	2015	57403
New Bedford 	city	Massachusetts	2010	95042
New Bedford 	city	Massachusetts	2011	94813
New Bedford 	city	Massachusetts	2012	94854
New Bedford 	city	Massachusetts	2013	95015
New Bedford 	city	Massachusetts	2014	94954
New Bedford 	city	Massachusetts	2015	94958
Newton 	city	Massachusetts	2010	85424
Newton 	city	Massachusetts	2011	85928
Newton 	city	Massachusetts	2012	87254
Newton 	city	Massachusetts	2013	87908
Newton 	city	Massachusetts	2014	88506
Newton 	city	Massachusetts	2015	88817
Peabody 	city	Massachusetts	2010	51372
Peabody 	city	Massachusetts	2011	51572
Peabody 	city	Massachusetts	2012	51823
Peabody 	city	Massachusetts	2013	52111
Peabody 	city	Massachusetts	2014	52314
Peabody 	city	Massachusetts	2015	52504
Quincy 	city	Massachusetts	2010	92447
Quincy 	city	Massachusetts	2011	92569
Quincy 	city	Massachusetts	2012	92921
Quincy 	city	Massachusetts	2013	93373
Quincy 	city	Massachusetts	2014	93520
Quincy 	city	Massachusetts	2015	93618
Revere 	city	Massachusetts	2010	51817
Revere 	city	Massachusetts	2011	52535
Revere 	city	Massachusetts	2012	52987
Revere 	city	Massachusetts	2013	53316
Revere 	city	Massachusetts	2014	53226
Revere 	city	Massachusetts	2015	53422
Somerville 	city	Massachusetts	2010	75779
Somerville 	city	Massachusetts	2011	76679
Somerville 	city	Massachusetts	2012	77727
Somerville 	city	Massachusetts	2013	78929
Somerville 	city	Massachusetts	2014	79356
Somerville 	city	Massachusetts	2015	80318
Springfield 	city	Massachusetts	2010	153580
Springfield 	city	Massachusetts	2011	153722
Springfield 	city	Massachusetts	2012	153784
Springfield 	city	Massachusetts	2013	153838
Springfield 	city	Massachusetts	2014	154204
Springfield 	city	Massachusetts	2015	154341
Taunton 	city	Massachusetts	2010	55891
Taunton 	city	Massachusetts	2011	55900
Taunton 	city	Massachusetts	2012	56001
Taunton 	city	Massachusetts	2013	56074
Taunton 	city	Massachusetts	2014	56586
Taunton 	city	Massachusetts	2015	56789
Waltham 	city	Massachusetts	2010	60854
Waltham 	city	Massachusetts	2011	61322
Waltham 	city	Massachusetts	2012	62010
Waltham 	city	Massachusetts	2013	62412
Waltham 	city	Massachusetts	2014	63149
Waltham 	city	Massachusetts	2015	63378
Weymouth Town 	city	Massachusetts	2010	53799
Weymouth Town 	city	Massachusetts	2011	54185
Weymouth Town 	city	Massachusetts	2012	55037
Weymouth Town 	city	Massachusetts	2013	55510
Weymouth Town 	city	Massachusetts	2014	55747
Weymouth Town 	city	Massachusetts	2015	55957
Worcester 	city	Massachusetts	2010	181849
Worcester 	city	Massachusetts	2011	182372
Worcester 	city	Massachusetts	2012	182426
Worcester 	city	Massachusetts	2013	183121
Worcester 	city	Massachusetts	2014	184211
Worcester 	city	Massachusetts	2015	184815
Ann Arbor 	city	Michigan	2010	114030
Ann Arbor 	city	Michigan	2011	115208
Ann Arbor 	city	Michigan	2012	115648
Ann Arbor 	city	Michigan	2013	116209
Ann Arbor 	city	Michigan	2014	116899
Ann Arbor 	city	Michigan	2015	117070
Battle Creek 	city	Michigan	2010	52298
Battle Creek 	city	Michigan	2011	52038
Battle Creek 	city	Michigan	2012	51866
Battle Creek 	city	Michigan	2013	51808
Battle Creek 	city	Michigan	2014	51813
Battle Creek 	city	Michigan	2015	51589
Dearborn 	city	Michigan	2010	97843
Dearborn 	city	Michigan	2011	97050
Dearborn 	city	Michigan	2012	96675
Dearborn 	city	Michigan	2013	95801
Dearborn 	city	Michigan	2014	95638
Dearborn 	city	Michigan	2015	95171
Dearborn Heights 	city	Michigan	2010	57636
Dearborn Heights 	city	Michigan	2011	57206
Dearborn Heights 	city	Michigan	2012	56993
Dearborn Heights 	city	Michigan	2013	56498
Dearborn Heights 	city	Michigan	2014	56397
Dearborn Heights 	city	Michigan	2015	56145
Farmington Hills 	city	Michigan	2010	79755
Farmington Hills 	city	Michigan	2011	80214
Farmington Hills 	city	Michigan	2012	80722
Farmington Hills 	city	Michigan	2013	81229
Farmington Hills 	city	Michigan	2014	81462
Farmington Hills 	city	Michigan	2015	81330
Flint 	city	Michigan	2010	102209
Flint 	city	Michigan	2011	101393
Flint 	city	Michigan	2012	100469
Flint 	city	Michigan	2013	99810
Flint 	city	Michigan	2014	99015
Flint 	city	Michigan	2015	98310
Grand Rapids 	city	Michigan	2010	188054
Grand Rapids 	city	Michigan	2011	189090
Grand Rapids 	city	Michigan	2012	190713
Grand Rapids 	city	Michigan	2013	192868
Grand Rapids 	city	Michigan	2014	194249
Grand Rapids 	city	Michigan	2015	195097
Kalamazoo 	city	Michigan	2010	74327
Kalamazoo 	city	Michigan	2011	74661
Kalamazoo 	city	Michigan	2012	75244
Kalamazoo 	city	Michigan	2013	75730
Kalamazoo 	city	Michigan	2014	75939
Kalamazoo 	city	Michigan	2015	76041
Kentwood 	city	Michigan	2013	50311
Kentwood 	city	Michigan	2014	50827
Kentwood 	city	Michigan	2015	51357
Lansing 	city	Michigan	2010	114344
Lansing 	city	Michigan	2011	114308
Lansing 	city	Michigan	2012	114280
Lansing 	city	Michigan	2013	114253
Lansing 	city	Michigan	2014	114657
Lansing 	city	Michigan	2015	115056
Livonia 	city	Michigan	2010	96706
Livonia 	city	Michigan	2011	96102
Livonia 	city	Michigan	2012	95802
Livonia 	city	Michigan	2013	95060
Livonia 	city	Michigan	2014	94979
Livonia 	city	Michigan	2015	94635
Novi 	city	Michigan	2010	55264
Novi 	city	Michigan	2011	55947
Novi 	city	Michigan	2012	56884
Novi 	city	Michigan	2013	57922
Novi 	city	Michigan	2014	58416
Novi 	city	Michigan	2015	58723
Pontiac 	city	Michigan	2010	59491
Pontiac 	city	Michigan	2011	59628
Pontiac 	city	Michigan	2012	59959
Pontiac 	city	Michigan	2013	60072
Pontiac 	city	Michigan	2014	60077
Pontiac 	city	Michigan	2015	59917
Rochester Hills 	city	Michigan	2010	71028
Rochester Hills 	city	Michigan	2011	71573
Rochester Hills 	city	Michigan	2012	72268
Rochester Hills 	city	Michigan	2013	72878
Rochester Hills 	city	Michigan	2014	73105
Rochester Hills 	city	Michigan	2015	73424
Royal Oak 	city	Michigan	2010	57249
Royal Oak 	city	Michigan	2011	58128
Royal Oak 	city	Michigan	2012	58455
Royal Oak 	city	Michigan	2013	58840
Royal Oak 	city	Michigan	2014	58982
Royal Oak 	city	Michigan	2015	59008
Saginaw 	city	Michigan	2010	51422
Saginaw 	city	Michigan	2011	51057
Saginaw 	city	Michigan	2012	50806
Saginaw 	city	Michigan	2013	50358
St. Clair Shores 	city	Michigan	2010	59727
St. Clair Shores 	city	Michigan	2011	59686
St. Clair Shores 	city	Michigan	2012	59852
St. Clair Shores 	city	Michigan	2013	60048
St. Clair Shores 	city	Michigan	2014	59964
St. Clair Shores 	city	Michigan	2015	59903
Southfield 	city	Michigan	2010	71765
Southfield 	city	Michigan	2011	72125
Southfield 	city	Michigan	2012	72558
Southfield 	city	Michigan	2013	73077
Southfield 	city	Michigan	2014	73367
Southfield 	city	Michigan	2015	73156
Sterling Heights 	city	Michigan	2010	129726
Sterling Heights 	city	Michigan	2011	129899
Sterling Heights 	city	Michigan	2012	130482
Sterling Heights 	city	Michigan	2013	131329
Sterling Heights 	city	Michigan	2014	131971
Sterling Heights 	city	Michigan	2015	132052
Taylor 	city	Michigan	2010	62978
Taylor 	city	Michigan	2011	62552
Taylor 	city	Michigan	2012	62332
Taylor 	city	Michigan	2013	61786
Taylor 	city	Michigan	2014	61853
Taylor 	city	Michigan	2015	61568
Troy 	city	Michigan	2010	81006
Troy 	city	Michigan	2011	81510
Troy 	city	Michigan	2012	82057
Troy 	city	Michigan	2013	82731
Troy 	city	Michigan	2014	83104
Troy 	city	Michigan	2015	83280
Warren 	city	Michigan	2010	134057
Warren 	city	Michigan	2011	133984
Warren 	city	Michigan	2012	134354
Warren 	city	Michigan	2013	135073
Warren 	city	Michigan	2014	135452
Warren 	city	Michigan	2015	135358
Westland 	city	Michigan	2010	83904
Westland 	city	Michigan	2011	83362
Westland 	city	Michigan	2012	83106
Westland 	city	Michigan	2013	82383
Westland 	city	Michigan	2014	82291
Westland 	city	Michigan	2015	82000
Wyoming 	city	Michigan	2010	72144
Wyoming 	city	Michigan	2011	72709
Wyoming 	city	Michigan	2012	73456
Wyoming 	city	Michigan	2013	74232
Wyoming 	city	Michigan	2014	74920
Wyoming 	city	Michigan	2015	75275
Lansing 	city	Michigan	2010	109611
Lansing 	city	Michigan	2011	109582
Lansing 	city	Michigan	2012	109551
Lansing 	city	Michigan	2013	109521
Lansing 	city	Michigan	2014	109901
Lansing 	city	Michigan	2015	110303
Apple Valley 	city	Minnesota	2013	50194
Apple Valley 	city	Minnesota	2014	50445
Apple Valley 	city	Minnesota	2015	51221
Blaine 	city	Minnesota	2010	57398
Blaine 	city	Minnesota	2011	58122
Blaine 	city	Minnesota	2012	59332
Blaine 	city	Minnesota	2013	60347
Blaine 	city	Minnesota	2014	61170
Blaine 	city	Minnesota	2015	62124
Bloomington 	city	Minnesota	2010	83041
Bloomington 	city	Minnesota	2011	83923
Bloomington 	city	Minnesota	2012	86046
Bloomington 	city	Minnesota	2013	86364
Bloomington 	city	Minnesota	2014	86317
Bloomington 	city	Minnesota	2015	86435
Brooklyn Park 	city	Minnesota	2010	75974
Brooklyn Park 	city	Minnesota	2011	76895
Brooklyn Park 	city	Minnesota	2012	77755
Brooklyn Park 	city	Minnesota	2013	78409
Brooklyn Park 	city	Minnesota	2014	78729
Brooklyn Park 	city	Minnesota	2015	79149
Burnsville 	city	Minnesota	2010	60412
Burnsville 	city	Minnesota	2011	60644
Burnsville 	city	Minnesota	2012	61105
Burnsville 	city	Minnesota	2013	61435
Burnsville 	city	Minnesota	2014	61580
Burnsville 	city	Minnesota	2015	61481
Coon Rapids 	city	Minnesota	2010	61544
Coon Rapids 	city	Minnesota	2011	61498
Coon Rapids 	city	Minnesota	2012	61857
Coon Rapids 	city	Minnesota	2013	61989
Coon Rapids 	city	Minnesota	2014	62095
Coon Rapids 	city	Minnesota	2015	62240
Duluth 	city	Minnesota	2010	86209
Duluth 	city	Minnesota	2011	86243
Duluth 	city	Minnesota	2012	86212
Duluth 	city	Minnesota	2013	86146
Duluth 	city	Minnesota	2014	86206
Duluth 	city	Minnesota	2015	86110
Eagan 	city	Minnesota	2010	64266
Eagan 	city	Minnesota	2011	64518
Eagan 	city	Minnesota	2012	64831
Eagan 	city	Minnesota	2013	65434
Eagan 	city	Minnesota	2014	66029
Eagan 	city	Minnesota	2015	66286
Eden Prairie 	city	Minnesota	2010	60860
Eden Prairie 	city	Minnesota	2011	61614
Eden Prairie 	city	Minnesota	2012	62212
Eden Prairie 	city	Minnesota	2013	62574
Eden Prairie 	city	Minnesota	2014	63233
Eden Prairie 	city	Minnesota	2015	63496
Edina 	city	Minnesota	2015	50138
Lakeville 	city	Minnesota	2010	56112
Lakeville 	city	Minnesota	2011	56618
Lakeville 	city	Minnesota	2012	57312
Lakeville 	city	Minnesota	2013	58566
Lakeville 	city	Minnesota	2014	59810
Lakeville 	city	Minnesota	2015	60633
Maple Grove 	city	Minnesota	2010	61803
Maple Grove 	city	Minnesota	2011	63204
Maple Grove 	city	Minnesota	2012	64422
Maple Grove 	city	Minnesota	2013	65437
Maple Grove 	city	Minnesota	2014	66947
Maple Grove 	city	Minnesota	2015	68385
Minnetonka 	city	Minnesota	2011	50629
Minnetonka 	city	Minnesota	2012	51114
Minnetonka 	city	Minnesota	2013	51384
Minnetonka 	city	Minnesota	2014	51489
Minnetonka 	city	Minnesota	2015	51669
Plymouth 	city	Minnesota	2010	70688
Plymouth 	city	Minnesota	2011	71662
Plymouth 	city	Minnesota	2012	72916
Plymouth 	city	Minnesota	2013	73992
Plymouth 	city	Minnesota	2014	75058
Plymouth 	city	Minnesota	2015	75907
Rochester 	city	Minnesota	2010	106976
Rochester 	city	Minnesota	2011	108132
Rochester 	city	Minnesota	2012	108999
Rochester 	city	Minnesota	2013	110592
Rochester 	city	Minnesota	2014	111333
Rochester 	city	Minnesota	2015	112225
St. Cloud 	city	Minnesota	2010	65965
St. Cloud 	city	Minnesota	2011	65931
St. Cloud 	city	Minnesota	2012	65983
St. Cloud 	city	Minnesota	2013	66102
St. Cloud 	city	Minnesota	2014	66444
St. Cloud 	city	Minnesota	2015	67109
St. Paul 	city	Minnesota	2010	285499
St. Paul 	city	Minnesota	2011	289015
St. Paul 	city	Minnesota	2012	291448
St. Paul 	city	Minnesota	2013	295648
St. Paul 	city	Minnesota	2014	298177
St. Paul 	city	Minnesota	2015	300851
Woodbury 	city	Minnesota	2010	62265
Woodbury 	city	Minnesota	2011	63542
Woodbury 	city	Minnesota	2012	64518
Woodbury 	city	Minnesota	2013	65666
Woodbury 	city	Minnesota	2014	66822
Woodbury 	city	Minnesota	2015	67855
St. Cloud 	city	Minnesota	2010	52642
St. Cloud 	city	Minnesota	2011	52544
St. Cloud 	city	Minnesota	2012	52560
St. Cloud 	city	Minnesota	2013	52618
St. Cloud 	city	Minnesota	2014	52884
St. Cloud 	city	Minnesota	2015	53479
Gulfport 	city	Mississippi	2010	67932
Gulfport 	city	Mississippi	2011	68885
Gulfport 	city	Mississippi	2012	69957
Gulfport 	city	Mississippi	2013	71110
Gulfport 	city	Mississippi	2014	71530
Gulfport 	city	Mississippi	2015	71856
Jackson 	city	Mississippi	2010	173750
Jackson 	city	Mississippi	2011	175390
Jackson 	city	Mississippi	2012	175197
Jackson 	city	Mississippi	2013	172774
Jackson 	city	Mississippi	2014	171797
Jackson 	city	Mississippi	2015	170674
Southaven 	city	Mississippi	2012	50407
Southaven 	city	Mississippi	2013	51026
Southaven 	city	Mississippi	2014	51815
Southaven 	city	Mississippi	2015	52589
Blue Springs 	city	Missouri	2010	52689
Blue Springs 	city	Missouri	2011	52771
Blue Springs 	city	Missouri	2012	53032
Blue Springs 	city	Missouri	2013	53244
Blue Springs 	city	Missouri	2014	53587
Blue Springs 	city	Missouri	2015	54148
Columbia 	city	Missouri	2010	109436
Columbia 	city	Missouri	2011	111382
Columbia 	city	Missouri	2012	113568
Columbia 	city	Missouri	2013	115637
Columbia 	city	Missouri	2014	117299
Columbia 	city	Missouri	2015	119108
Florissant 	city	Missouri	2010	52278
Florissant 	city	Missouri	2011	52423
Florissant 	city	Missouri	2012	52435
Florissant 	city	Missouri	2013	52370
Florissant 	city	Missouri	2014	52327
Florissant 	city	Missouri	2015	52268
Independence 	city	Missouri	2010	116855
Independence 	city	Missouri	2011	116805
Independence 	city	Missouri	2012	117243
Independence 	city	Missouri	2013	117255
Independence 	city	Missouri	2014	117502
Independence 	city	Missouri	2015	117255
Joplin 	city	Missouri	2010	50928
Joplin 	city	Missouri	2011	51140
Joplin 	city	Missouri	2012	50260
Joplin 	city	Missouri	2013	50736
Joplin 	city	Missouri	2014	51324
Joplin 	city	Missouri	2015	51818
Lee's Summit 	city	Missouri	2010	91542
Lee's Summit 	city	Missouri	2011	91907
Lee's Summit 	city	Missouri	2012	92426
Lee's Summit 	city	Missouri	2013	93094
Lee's Summit 	city	Missouri	2014	93903
Lee's Summit 	city	Missouri	2015	95094
O'Fallon 	city	Missouri	2010	79963
O'Fallon 	city	Missouri	2011	81069
O'Fallon 	city	Missouri	2012	82054
O'Fallon 	city	Missouri	2013	83018
O'Fallon 	city	Missouri	2014	84118
O'Fallon 	city	Missouri	2015	85040
St. Charles 	city	Missouri	2010	66031
St. Charles 	city	Missouri	2011	66194
St. Charles 	city	Missouri	2012	66583
St. Charles 	city	Missouri	2013	67738
St. Charles 	city	Missouri	2014	68170
St. Charles 	city	Missouri	2015	68796
St. Joseph 	city	Missouri	2010	76695
St. Joseph 	city	Missouri	2011	77128
St. Joseph 	city	Missouri	2012	77290
St. Joseph 	city	Missouri	2013	77225
St. Joseph 	city	Missouri	2014	77003
St. Joseph 	city	Missouri	2015	76596
St. Louis 	city	Missouri	2010	319289
St. Louis 	city	Missouri	2011	319104
St. Louis 	city	Missouri	2012	319083
St. Louis 	city	Missouri	2013	318157
St. Louis 	city	Missouri	2014	317222
St. Louis 	city	Missouri	2015	315685
St. Peters 	city	Missouri	2010	52843
St. Peters 	city	Missouri	2011	53425
St. Peters 	city	Missouri	2012	54134
St. Peters 	city	Missouri	2013	54914
St. Peters 	city	Missouri	2014	56152
St. Peters 	city	Missouri	2015	56971
Springfield 	city	Missouri	2010	159524
Springfield 	city	Missouri	2011	160361
Springfield 	city	Missouri	2012	162224
Springfield 	city	Missouri	2013	164115
Springfield 	city	Missouri	2014	165312
Springfield 	city	Missouri	2015	166810
Billings 	city	Montana	2010	104539
Billings 	city	Montana	2011	105603
Billings 	city	Montana	2012	107102
Billings 	city	Montana	2013	108953
Billings 	city	Montana	2014	108889
Billings 	city	Montana	2015	110263
Great Falls 	city	Montana	2010	59247
Great Falls 	city	Montana	2011	59462
Great Falls 	city	Montana	2012	59417
Great Falls 	city	Montana	2013	59725
Great Falls 	city	Montana	2014	59582
Great Falls 	city	Montana	2015	59638
Missoula 	city	Montana	2010	66977
Missoula 	city	Montana	2011	67580
Missoula 	city	Montana	2012	68488
Missoula 	city	Montana	2013	69006
Missoula 	city	Montana	2014	69810
Missoula 	city	Montana	2015	71022
Bellevue 	city	Nebraska	2010	51753
Bellevue 	city	Nebraska	2011	52443
Bellevue 	city	Nebraska	2012	53352
Bellevue 	city	Nebraska	2013	54195
Bellevue 	city	Nebraska	2014	54772
Bellevue 	city	Nebraska	2015	55510
Grand Island 	city	Nebraska	2012	50112
Grand Island 	city	Nebraska	2013	50648
Grand Island 	city	Nebraska	2014	51252
Grand Island 	city	Nebraska	2015	51440
Lincoln 	city	Nebraska	2010	259152
Lincoln 	city	Nebraska	2011	262431
Lincoln 	city	Nebraska	2012	265709
Lincoln 	city	Nebraska	2013	269219
Lincoln 	city	Nebraska	2014	273905
Lincoln 	city	Nebraska	2015	277348
Henderson 	city	Nevada	2010	257868
Henderson 	city	Nevada	2011	259916
Henderson 	city	Nevada	2012	265068
Henderson 	city	Nevada	2013	270517
Henderson 	city	Nevada	2014	277302
