City	Incorporation	State	Year	Population
Springdale	city (pt.)	Arkansas	2011	6689
Springdale	city (pt.)	Arkansas	2012	6810
Springdale	city (pt.)	Arkansas	2013	6882
Springdale	city (pt.)	Arkansas	2014	6955
Springdale	city (pt.)	Arkansas	2015	7028
Alpena	town (pt.)	Arkansas	2010	319
Alpena	town (pt.)	Arkansas	2011	319
Alpena	town (pt.)	Arkansas	2012	322
Alpena	town (pt.)	Arkansas	2013	322
Alpena	town (pt.)	Arkansas	2014	320
Alpena	town (pt.)	Arkansas	2015	320
Alpena	town (pt.)	Arkansas	2010	73
Alpena	town (pt.)	Arkansas	2011	73
Alpena	town (pt.)	Arkansas	2012	73
Alpena	town (pt.)	Arkansas	2013	74
Alpena	town (pt.)	Arkansas	2014	74
Alpena	town (pt.)	Arkansas	2015	74
Fairfield Ba	city (pt.)	Arkansas	2010	183
Fairfield Ba	city (pt.)	Arkansas	2011	183
Fairfield Ba	city (pt.)	Arkansas	2012	182
Fairfield Ba	city (pt.)	Arkansas	2013	181
Fairfield Ba	city (pt.)	Arkansas	2014	180
Fairfield Ba	city (pt.)	Arkansas	2015	179
Quitman	city (pt.)	Arkansas	2010	733
Quitman	city (pt.)	Arkansas	2011	730
Quitman	city (pt.)	Arkansas	2012	725
Quitman	city (pt.)	Arkansas	2013	723
Quitman	city (pt.)	Arkansas	2014	720
Quitman	city (pt.)	Arkansas	2015	711
Jennette	town (pt.)	Arkansas	2010	115
Jennette	town (pt.)	Arkansas	2011	114
Jennette	town (pt.)	Arkansas	2012	113
Jennette	town (pt.)	Arkansas	2013	112
Jennette	town (pt.)	Arkansas	2014	111
Jennette	town (pt.)	Arkansas	2015	110
Tillar	city (pt.)	Arkansas	2010	21
Tillar	city (pt.)	Arkansas	2011	21
Tillar	city (pt.)	Arkansas	2012	20
Tillar	city (pt.)	Arkansas	2013	20
Tillar	city (pt.)	Arkansas	2014	20
Tillar	city (pt.)	Arkansas	2015	19
Tillar	city (pt.)	Arkansas	2010	204
Tillar	city (pt.)	Arkansas	2011	202
Tillar	city (pt.)	Arkansas	2012	203
Tillar	city (pt.)	Arkansas	2013	203
Tillar	city (pt.)	Arkansas	2014	202
Tillar	city (pt.)	Arkansas	2015	203
Damascus	town (pt.)	Arkansas	2010	134
Damascus	town (pt.)	Arkansas	2011	134
Damascus	town (pt.)	Arkansas	2012	136
Damascus	town (pt.)	Arkansas	2013	136
Damascus	town (pt.)	Arkansas	2014	137
Damascus	town (pt.)	Arkansas	2015	137
Quitman	city (pt.)	Arkansas	2010	30
Quitman	city (pt.)	Arkansas	2011	30
Quitman	city (pt.)	Arkansas	2012	30
Quitman	city (pt.)	Arkansas	2013	30
Quitman	city (pt.)	Arkansas	2014	30
Quitman	city (pt.)	Arkansas	2015	31
Ash Fla	city (pt.)	Arkansas	2010	102
Ash Fla	city (pt.)	Arkansas	2011	102
Ash Fla	city (pt.)	Arkansas	2012	102
Ash Fla	city (pt.)	Arkansas	2013	102
Ash Fla	city (pt.)	Arkansas	2014	102
Ash Fla	city (pt.)	Arkansas	2015	102
Cherokee Village	city (pt.)	Arkansas	2010	813
Cherokee Village	city (pt.)	Arkansas	2011	817
Cherokee Village	city (pt.)	Arkansas	2012	813
Cherokee Village	city (pt.)	Arkansas	2013	811
Cherokee Village	city (pt.)	Arkansas	2014	803
Cherokee Village	city (pt.)	Arkansas	2015	807
Hard	city (pt.)	Arkansas	2010	42
Hard	city (pt.)	Arkansas	2011	42
Hard	city (pt.)	Arkansas	2012	42
Hard	city (pt.)	Arkansas	2013	42
Hard	city (pt.)	Arkansas	2014	41
Hard	city (pt.)	Arkansas	2015	42
Horseshoe Bend	city (pt.)	Arkansas	2010	17
Horseshoe Bend	city (pt.)	Arkansas	2011	17
Horseshoe Bend	city (pt.)	Arkansas	2012	17
Horseshoe Bend	city (pt.)	Arkansas	2013	17
Horseshoe Bend	city (pt.)	Arkansas	2014	17
Horseshoe Bend	city (pt.)	Arkansas	2015	17
Emme	city (pt.)	Arkansas	2010	43
Emme	city (pt.)	Arkansas	2011	43
Emme	city (pt.)	Arkansas	2012	42
Emme	city (pt.)	Arkansas	2013	43
Emme	city (pt.)	Arkansas	2014	42
Emme	city (pt.)	Arkansas	2015	42
Cave C	city (pt.)	Arkansas	2010	162
Cave C	city (pt.)	Arkansas	2011	163
Cave C	city (pt.)	Arkansas	2012	163
Cave C	city (pt.)	Arkansas	2013	162
Cave C	city (pt.)	Arkansas	2014	163
Cave C	city (pt.)	Arkansas	2015	162
Horseshoe Bend	city (pt.)	Arkansas	2010	2157
Horseshoe Bend	city (pt.)	Arkansas	2011	2137
Horseshoe Bend	city (pt.)	Arkansas	2012	2123
Horseshoe Bend	city (pt.)	Arkansas	2013	2096
Horseshoe Bend	city (pt.)	Arkansas	2014	2083
Horseshoe Bend	city (pt.)	Arkansas	2015	2067
Humphre	city (pt.)	Arkansas	2010	307
Humphre	city (pt.)	Arkansas	2011	302
Humphre	city (pt.)	Arkansas	2012	298
Humphre	city (pt.)	Arkansas	2013	292
Humphre	city (pt.)	Arkansas	2014	288
Humphre	city (pt.)	Arkansas	2015	283
Glenwood	city (pt.)	Arkansas	2010	42
Glenwood	city (pt.)	Arkansas	2011	42
Glenwood	city (pt.)	Arkansas	2012	41
Glenwood	city (pt.)	Arkansas	2013	41
Glenwood	city (pt.)	Arkansas	2014	40
Glenwood	city (pt.)	Arkansas	2015	40
Emme	city (pt.)	Arkansas	2010	474
Emme	city (pt.)	Arkansas	2011	474
Emme	city (pt.)	Arkansas	2012	467
Emme	city (pt.)	Arkansas	2013	459
Emme	city (pt.)	Arkansas	2014	453
Emme	city (pt.)	Arkansas	2015	444
Glenwood	city (pt.)	Arkansas	2010	2182
Glenwood	city (pt.)	Arkansas	2011	2177
Glenwood	city (pt.)	Arkansas	2012	2183
Glenwood	city (pt.)	Arkansas	2013	2156
Glenwood	city (pt.)	Arkansas	2014	2133
Glenwood	city (pt.)	Arkansas	2015	2101
Alexander	city (pt.)	Arkansas	2010	234
Alexander	city (pt.)	Arkansas	2011	235
Alexander	city (pt.)	Arkansas	2012	233
Alexander	city (pt.)	Arkansas	2013	233
Alexander	city (pt.)	Arkansas	2014	232
Alexander	city (pt.)	Arkansas	2015	231
Alexander	city (pt.)	Arkansas	2010	2649
Alexander	city (pt.)	Arkansas	2011	2557
Alexander	city (pt.)	Arkansas	2012	2576
Alexander	city (pt.)	Arkansas	2013	2605
Alexander	city (pt.)	Arkansas	2014	2606
Alexander	city (pt.)	Arkansas	2015	2617
Mansfield	city (pt.)	Arkansas	2010	418
Mansfield	city (pt.)	Arkansas	2011	417
Mansfield	city (pt.)	Arkansas	2012	408
Mansfield	city (pt.)	Arkansas	2013	405
Mansfield	city (pt.)	Arkansas	2014	396
Mansfield	city (pt.)	Arkansas	2015	387
Big Fla	town (pt.)	Arkansas	2010	1
Big Fla	town (pt.)	Arkansas	2011	1
Big Fla	town (pt.)	Arkansas	2012	1
Big Fla	town (pt.)	Arkansas	2013	1
Big Fla	town (pt.)	Arkansas	2014	1
Big Fla	town (pt.)	Arkansas	2015	1
Mansfield	city (pt.)	Arkansas	2010	721
Mansfield	city (pt.)	Arkansas	2011	723
Mansfield	city (pt.)	Arkansas	2012	721
Mansfield	city (pt.)	Arkansas	2013	716
Mansfield	city (pt.)	Arkansas	2014	709
Mansfield	city (pt.)	Arkansas	2015	709
Ash Fla	city (pt.)	Arkansas	2010	981
Ash Fla	city (pt.)	Arkansas	2011	981
Ash Fla	city (pt.)	Arkansas	2012	971
Ash Fla	city (pt.)	Arkansas	2013	971
Ash Fla	city (pt.)	Arkansas	2014	963
Ash Fla	city (pt.)	Arkansas	2015	962
Cave C	city (pt.)	Arkansas	2010	1743
Cave C	city (pt.)	Arkansas	2011	1744
Cave C	city (pt.)	Arkansas	2012	1724
Cave C	city (pt.)	Arkansas	2013	1725
Cave C	city (pt.)	Arkansas	2014	1708
Cave C	city (pt.)	Arkansas	2015	1706
Cherokee Village	city (pt.)	Arkansas	2010	3894
Cherokee Village	city (pt.)	Arkansas	2011	3891
Cherokee Village	city (pt.)	Arkansas	2012	3840
Cherokee Village	city (pt.)	Arkansas	2013	3839
Cherokee Village	city (pt.)	Arkansas	2014	3798
Cherokee Village	city (pt.)	Arkansas	2015	3796
Hard	city (pt.)	Arkansas	2010	734
Hard	city (pt.)	Arkansas	2011	735
Hard	city (pt.)	Arkansas	2012	728
Hard	city (pt.)	Arkansas	2013	728
Hard	city (pt.)	Arkansas	2014	719
Hard	city (pt.)	Arkansas	2015	717
Horseshoe Bend	city (pt.)	Arkansas	2010	8
Horseshoe Bend	city (pt.)	Arkansas	2011	8
Horseshoe Bend	city (pt.)	Arkansas	2012	8
Horseshoe Bend	city (pt.)	Arkansas	2013	8
Horseshoe Bend	city (pt.)	Arkansas	2014	8
Horseshoe Bend	city (pt.)	Arkansas	2015	8
Damascus	town (pt.)	Arkansas	2010	252
Damascus	town (pt.)	Arkansas	2011	251
Damascus	town (pt.)	Arkansas	2012	250
Damascus	town (pt.)	Arkansas	2013	248
Damascus	town (pt.)	Arkansas	2014	248
Damascus	town (pt.)	Arkansas	2015	246
Fairfield Ba	city (pt.)	Arkansas	2010	2157
Fairfield Ba	city (pt.)	Arkansas	2011	2144
Fairfield Ba	city (pt.)	Arkansas	2012	2141
Fairfield Ba	city (pt.)	Arkansas	2013	2118
Fairfield Ba	city (pt.)	Arkansas	2014	2103
Fairfield Ba	city (pt.)	Arkansas	2015	2089
Elm Springs	city (pt.)	Arkansas	2010	1765
Elm Springs	city (pt.)	Arkansas	2011	1797
Elm Springs	city (pt.)	Arkansas	2012	1831
Elm Springs	city (pt.)	Arkansas	2013	1881
Elm Springs	city (pt.)	Arkansas	2014	1935
Elm Springs	city (pt.)	Arkansas	2015	2000
Springdale	city (pt.)	Arkansas	2010	64509
Springdale	city (pt.)	Arkansas	2011	65641
Springdale	city (pt.)	Arkansas	2012	66793
Springdale	city (pt.)	Arkansas	2013	68339
Springdale	city (pt.)	Arkansas	2014	69482
Springdale	city (pt.)	Arkansas	2015	70831
Arvada	city (pt.)	Colorado	2010	2861
Arvada	city (pt.)	Colorado	2011	2920
Arvada	city (pt.)	Colorado	2012	3000
Arvada	city (pt.)	Colorado	2013	3080
Arvada	city (pt.)	Colorado	2014	3157
Arvada	city (pt.)	Colorado	2015	3241
Aurora	city (pt.)	Colorado	2010	40106
Aurora	city (pt.)	Colorado	2011	40748
Aurora	city (pt.)	Colorado	2012	41850
Aurora	city (pt.)	Colorado	2013	42604
Aurora	city (pt.)	Colorado	2014	43593
Aurora	city (pt.)	Colorado	2015	44504
Benne	town (pt.)	Colorado	2010	1963
Benne	town (pt.)	Colorado	2011	1992
Benne	town (pt.)	Colorado	2012	2021
Benne	town (pt.)	Colorado	2013	2051
Benne	town (pt.)	Colorado	2014	2076
Benne	town (pt.)	Colorado	2015	2107
Brighton	city (pt.)	Colorado	2010	33155
Brighton	city (pt.)	Colorado	2011	33767
Brighton	city (pt.)	Colorado	2012	34365
Brighton	city (pt.)	Colorado	2013	35049
Brighton	city (pt.)	Colorado	2014	36017
Brighton	city (pt.)	Colorado	2015	36761
Lochbuie	town (pt.)	Colorado	2010	2
Lochbuie	town (pt.)	Colorado	2011	2
Lochbuie	town (pt.)	Colorado	2012	2
Lochbuie	town (pt.)	Colorado	2013	2
Lochbuie	town (pt.)	Colorado	2014	2
Lochbuie	town (pt.)	Colorado	2015	2
Northglenn	city (pt.)	Colorado	2010	35889
Northglenn	city (pt.)	Colorado	2011	36454
Northglenn	city (pt.)	Colorado	2012	36996
Northglenn	city (pt.)	Colorado	2013	37580
Northglenn	city (pt.)	Colorado	2014	38656
Northglenn	city (pt.)	Colorado	2015	39176
Thornton	city (pt.)	Colorado	2010	119412
Thornton	city (pt.)	Colorado	2011	121943
Thornton	city (pt.)	Colorado	2012	124460
Thornton	city (pt.)	Colorado	2013	127879
Thornton	city (pt.)	Colorado	2014	130586
Thornton	city (pt.)	Colorado	2015	133451
Westminster	city (pt.)	Colorado	2010	63959
Westminster	city (pt.)	Colorado	2011	65031
Westminster	city (pt.)	Colorado	2012	66085
Westminster	city (pt.)	Colorado	2013	67161
Westminster	city (pt.)	Colorado	2014	68093
Westminster	city (pt.)	Colorado	2015	69104
Aurora	city (pt.)	Colorado	2010	285827
Aurora	city (pt.)	Colorado	2011	291803
Aurora	city (pt.)	Colorado	2012	297093
Aurora	city (pt.)	Colorado	2013	302764
Aurora	city (pt.)	Colorado	2014	308715
Aurora	city (pt.)	Colorado	2015	314363
Benne	town (pt.)	Colorado	2010	351
Benne	town (pt.)	Colorado	2011	357
Benne	town (pt.)	Colorado	2012	363
Benne	town (pt.)	Colorado	2013	369
Benne	town (pt.)	Colorado	2014	372
Benne	town (pt.)	Colorado	2015	377
Bow Mar	town (pt.)	Colorado	2010	591
Bow Mar	town (pt.)	Colorado	2011	600
Bow Mar	town (pt.)	Colorado	2012	611
Bow Mar	town (pt.)	Colorado	2013	624
Bow Mar	town (pt.)	Colorado	2014	635
Bow Mar	town (pt.)	Colorado	2015	653
Littleton	city (pt.)	Colorado	2010	39616
Littleton	city (pt.)	Colorado	2011	40745
Littleton	city (pt.)	Colorado	2012	41411
Littleton	city (pt.)	Colorado	2013	42001
Littleton	city (pt.)	Colorado	2014	42331
Littleton	city (pt.)	Colorado	2015	43782
Erie	town (pt.)	Colorado	2010	8389
Erie	town (pt.)	Colorado	2011	8620
Erie	town (pt.)	Colorado	2012	8864
Erie	town (pt.)	Colorado	2013	8965
Erie	town (pt.)	Colorado	2014	9248
Erie	town (pt.)	Colorado	2015	9683
Longmon	city (pt.)	Colorado	2010	86368
Longmon	city (pt.)	Colorado	2011	87391
Longmon	city (pt.)	Colorado	2012	88673
Longmon	city (pt.)	Colorado	2013	90089
Longmon	city (pt.)	Colorado	2014	90378
Longmon	city (pt.)	Colorado	2015	92038
Superior	town (pt.)	Colorado	2010	12499
Superior	town (pt.)	Colorado	2011	12624
Superior	town (pt.)	Colorado	2012	12783
Superior	town (pt.)	Colorado	2013	12848
Superior	town (pt.)	Colorado	2014	12843
Superior	town (pt.)	Colorado	2015	12980
Aurora	city (pt.)	Colorado	2010	117
Aurora	city (pt.)	Colorado	2011	193
Aurora	city (pt.)	Colorado	2012	245
Aurora	city (pt.)	Colorado	2013	266
Aurora	city (pt.)	Colorado	2014	398
Aurora	city (pt.)	Colorado	2015	540
Littleton	city (pt.)	Colorado	2010	28
Littleton	city (pt.)	Colorado	2011	28
Littleton	city (pt.)	Colorado	2012	28
Littleton	city (pt.)	Colorado	2013	28
Littleton	city (pt.)	Colorado	2014	28
Littleton	city (pt.)	Colorado	2015	28
Basal	town (pt.)	Colorado	2010	2918
Basal	town (pt.)	Colorado	2011	2892
Basal	town (pt.)	Colorado	2012	2898
Basal	town (pt.)	Colorado	2013	2911
Basal	town (pt.)	Colorado	2014	2927
Basal	town (pt.)	Colorado	2015	2937
Green Mountain Falls	town (pt.)	Colorado	2010	616
Green Mountain Falls	town (pt.)	Colorado	2011	623
Green Mountain Falls	town (pt.)	Colorado	2012	625
Green Mountain Falls	town (pt.)	Colorado	2013	627
Green Mountain Falls	town (pt.)	Colorado	2014	625
Green Mountain Falls	town (pt.)	Colorado	2015	628
Central C	city (pt.)	Colorado	2010	668
Central C	city (pt.)	Colorado	2011	665
Central C	city (pt.)	Colorado	2012	668
Central C	city (pt.)	Colorado	2013	681
Central C	city (pt.)	Colorado	2014	708
Central C	city (pt.)	Colorado	2015	724
Arvada	city (pt.)	Colorado	2010	103836
Arvada	city (pt.)	Colorado	2011	104732
Arvada	city (pt.)	Colorado	2012	106790
Arvada	city (pt.)	Colorado	2013	108618
Arvada	city (pt.)	Colorado	2014	110587
Arvada	city (pt.)	Colorado	2015	112127
Bow Mar	town (pt.)	Colorado	2010	277
Bow Mar	town (pt.)	Colorado	2011	279
Bow Mar	town (pt.)	Colorado	2012	281
Bow Mar	town (pt.)	Colorado	2013	284
Bow Mar	town (pt.)	Colorado	2014	288
Bow Mar	town (pt.)	Colorado	2015	292
Littleton	city (pt.)	Colorado	2010	2394
Littleton	city (pt.)	Colorado	2011	2440
Littleton	city (pt.)	Colorado	2012	2462
Littleton	city (pt.)	Colorado	2013	2479
Littleton	city (pt.)	Colorado	2014	2497
Littleton	city (pt.)	Colorado	2015	2558
Westminster	city (pt.)	Colorado	2010	42499
Westminster	city (pt.)	Colorado	2011	42752
Westminster	city (pt.)	Colorado	2012	43171
Westminster	city (pt.)	Colorado	2013	43644
Westminster	city (pt.)	Colorado	2014	43933
Westminster	city (pt.)	Colorado	2015	44026
Berthoud	town (pt.)	Colorado	2010	5076
Berthoud	town (pt.)	Colorado	2011	5138
Berthoud	town (pt.)	Colorado	2012	5224
Berthoud	town (pt.)	Colorado	2013	5342
Berthoud	town (pt.)	Colorado	2014	5742
Berthoud	town (pt.)	Colorado	2015	5957
Johns	town (pt.)	Colorado	2010	541
Johns	town (pt.)	Colorado	2011	564
Johns	town (pt.)	Colorado	2012	597
Johns	town (pt.)	Colorado	2013	647
Johns	town (pt.)	Colorado	2014	709
Johns	town (pt.)	Colorado	2015	796
Windsor	town (pt.)	Colorado	2010	4599
Windsor	town (pt.)	Colorado	2011	4709
Windsor	town (pt.)	Colorado	2012	4833
Windsor	town (pt.)	Colorado	2013	4962
Windsor	town (pt.)	Colorado	2014	5120
Windsor	town (pt.)	Colorado	2015	5298
Basal	town (pt.)	Colorado	2010	931
Basal	town (pt.)	Colorado	2011	928
Basal	town (pt.)	Colorado	2012	932
Basal	town (pt.)	Colorado	2013	939
Basal	town (pt.)	Colorado	2014	949
Basal	town (pt.)	Colorado	2015	954
Center	town (pt.)	Colorado	2010	218
Center	town (pt.)	Colorado	2011	216
Center	town (pt.)	Colorado	2012	216
Center	town (pt.)	Colorado	2013	213
Center	town (pt.)	Colorado	2014	211
Center	town (pt.)	Colorado	2015	210
Center	town (pt.)	Colorado	2010	2026
Center	town (pt.)	Colorado	2011	2029
Center	town (pt.)	Colorado	2012	2060
Center	town (pt.)	Colorado	2013	2016
Center	town (pt.)	Colorado	2014	1991
Center	town (pt.)	Colorado	2015	1994
Green Mountain Falls	town (pt.)	Colorado	2010	28
Green Mountain Falls	town (pt.)	Colorado	2011	28
Green Mountain Falls	town (pt.)	Colorado	2012	28
Green Mountain Falls	town (pt.)	Colorado	2013	28
Green Mountain Falls	town (pt.)	Colorado	2014	28
Green Mountain Falls	town (pt.)	Colorado	2015	28
Berthoud	town (pt.)	Colorado	2010	63
Berthoud	town (pt.)	Colorado	2011	64
Berthoud	town (pt.)	Colorado	2012	65
Berthoud	town (pt.)	Colorado	2013	66
Berthoud	town (pt.)	Colorado	2014	70
Berthoud	town (pt.)	Colorado	2015	74
Brighton	city (pt.)	Colorado	2010	772
Brighton	city (pt.)	Colorado	2011	778
Brighton	city (pt.)	Colorado	2012	789
Brighton	city (pt.)	Colorado	2013	800
Brighton	city (pt.)	Colorado	2014	814
Brighton	city (pt.)	Colorado	2015	824
Erie	town (pt.)	Colorado	2010	9873
Erie	town (pt.)	Colorado	2011	10140
Erie	town (pt.)	Colorado	2012	10429
Erie	town (pt.)	Colorado	2013	10774
Erie	town (pt.)	Colorado	2014	11223
Erie	town (pt.)	Colorado	2015	11737
Johns	town (pt.)	Colorado	2010	9440
Johns	town (pt.)	Colorado	2011	9858
Johns	town (pt.)	Colorado	2012	10465
Johns	town (pt.)	Colorado	2013	11439
Johns	town (pt.)	Colorado	2014	12562
Johns	town (pt.)	Colorado	2015	14100
Lochbuie	town (pt.)	Colorado	2010	4801
Lochbuie	town (pt.)	Colorado	2011	5057
Lochbuie	town (pt.)	Colorado	2012	5189
Lochbuie	town (pt.)	Colorado	2013	5235
Lochbuie	town (pt.)	Colorado	2014	5287
Lochbuie	town (pt.)	Colorado	2015	5388
Longmon	city (pt.)	Colorado	2010	48
Longmon	city (pt.)	Colorado	2011	49
Longmon	city (pt.)	Colorado	2012	49
Longmon	city (pt.)	Colorado	2013	49
Longmon	city (pt.)	Colorado	2014	51
Longmon	city (pt.)	Colorado	2015	50
Northglenn	city (pt.)	Colorado	2010	20
Northglenn	city (pt.)	Colorado	2011	20
Northglenn	city (pt.)	Colorado	2012	21
Northglenn	city (pt.)	Colorado	2013	21
Northglenn	city (pt.)	Colorado	2014	21
Northglenn	city (pt.)	Colorado	2015	21
Windsor	town (pt.)	Colorado	2010	14164
Windsor	town (pt.)	Colorado	2011	14520
Windsor	town (pt.)	Colorado	2012	14941
Windsor	town (pt.)	Colorado	2013	15443
Windsor	town (pt.)	Colorado	2014	15951
Windsor	town (pt.)	Colorado	2015	16453
Milford	city (balance)	Connecticut	2010	51312
Milford	city (balance)	Connecticut	2011	51386
Milford	city (balance)	Connecticut	2012	51514
Milford	city (balance)	Connecticut	2013	51642
Milford	city (balance)	Connecticut	2014	51879
Milford	city (balance)	Connecticut	2015	52087
Milford	city (balance)	Connecticut	2010	51312
Milford	city (balance)	Connecticut	2011	51386
Milford	city (balance)	Connecticut	2012	51514
Milford	city (balance)	Connecticut	2013	51642
Milford	city (balance)	Connecticut	2014	51879
Milford	city (balance)	Connecticut	2015	52087
Milford	city (balance)	Connecticut	2010	51312
Milford	city (balance)	Connecticut	2011	51386
Milford	city (balance)	Connecticut	2012	51514
Milford	city (balance)	Connecticut	2013	51642
Milford	city (balance)	Connecticut	2014	51879
Milford	city (balance)	Connecticut	2015	52087
Milford	city (balance)	Connecticut	2010	51312
Milford	city (balance)	Connecticut	2011	51386
Milford	city (balance)	Connecticut	2012	51514
Milford	city (balance)	Connecticut	2013	51642
Milford	city (balance)	Connecticut	2014	51879
Milford	city (balance)	Connecticut	2015	52087
Clay	town (pt.)	Delaware	2010	2922
Clay	town (pt.)	Delaware	2011	2959
Clay	town (pt.)	Delaware	2012	2999
Clay	town (pt.)	Delaware	2013	3035
Clay	town (pt.)	Delaware	2014	3068
Clay	town (pt.)	Delaware	2015	3123
Milford	city (pt.)	Delaware	2010	3802
Milford	city (pt.)	Delaware	2011	3837
Milford	city (pt.)	Delaware	2012	3893
Milford	city (pt.)	Delaware	2013	4001
Milford	city (pt.)	Delaware	2014	4028
Milford	city (pt.)	Delaware	2015	4043
Smyrna	town (pt.)	Delaware	2010	10095
Smyrna	town (pt.)	Delaware	2011	10435
Smyrna	town (pt.)	Delaware	2012	10643
Smyrna	town (pt.)	Delaware	2013	10852
Smyrna	town (pt.)	Delaware	2014	11116
Smyrna	town (pt.)	Delaware	2015	11285
Smyrna	town (pt.)	Delaware	2010	34
Smyrna	town (pt.)	Delaware	2011	34
Smyrna	town (pt.)	Delaware	2012	34
Smyrna	town (pt.)	Delaware	2013	35
Smyrna	town (pt.)	Delaware	2014	34
Smyrna	town (pt.)	Delaware	2015	34
Milford	city (pt.)	Delaware	2010	5777
Milford	city (pt.)	Delaware	2011	5837
Milford	city (pt.)	Delaware	2012	5911
Milford	city (pt.)	Delaware	2013	6081
Milford	city (pt.)	Delaware	2014	6130
Milford	city (pt.)	Delaware	2015	6209
Flagler Beach	city (pt.)	Florida	2010	4441
Flagler Beach	city (pt.)	Florida	2011	4490
Flagler Beach	city (pt.)	Florida	2012	4534
Flagler Beach	city (pt.)	Florida	2013	4596
Flagler Beach	city (pt.)	Florida	2014	4693
Flagler Beach	city (pt.)	Florida	2015	4807
Marineland	town (pt.)	Florida	2010	16
Marineland	town (pt.)	Florida	2011	16
Marineland	town (pt.)	Florida	2012	16
Marineland	town (pt.)	Florida	2013	16
Marineland	town (pt.)	Florida	2014	17
Marineland	town (pt.)	Florida	2015	17
Fanning Springs	city (pt.)	Florida	2010	360
Fanning Springs	city (pt.)	Florida	2011	360
Fanning Springs	city (pt.)	Florida	2012	358
Fanning Springs	city (pt.)	Florida	2013	360
Fanning Springs	city (pt.)	Florida	2014	362
Fanning Springs	city (pt.)	Florida	2015	368
Fanning Springs	city (pt.)	Florida	2010	626
Fanning Springs	city (pt.)	Florida	2011	620
Fanning Springs	city (pt.)	Florida	2012	617
Fanning Springs	city (pt.)	Florida	2013	612
Fanning Springs	city (pt.)	Florida	2014	610
Fanning Springs	city (pt.)	Florida	2015	617
Longboat Key	town (pt.)	Florida	2010	2399
Longboat Key	town (pt.)	Florida	2011	2416
Longboat Key	town (pt.)	Florida	2012	2447
Longboat Key	town (pt.)	Florida	2013	2487
Longboat Key	town (pt.)	Florida	2014	2512
Longboat Key	town (pt.)	Florida	2015	2556
Longboat Key	town (pt.)	Florida	2010	4495
Longboat Key	town (pt.)	Florida	2011	4504
Longboat Key	town (pt.)	Florida	2012	4547
Longboat Key	town (pt.)	Florida	2013	4578
Longboat Key	town (pt.)	Florida	2014	4633
Longboat Key	town (pt.)	Florida	2015	4710
Flagler Beach	city (pt.)	Florida	2010	60
Flagler Beach	city (pt.)	Florida	2011	60
Flagler Beach	city (pt.)	Florida	2012	60
Flagler Beach	city (pt.)	Florida	2013	61
Flagler Beach	city (pt.)	Florida	2014	61
Flagler Beach	city (pt.)	Florida	2015	62
Athens-Clarke County unified government	balance	Georgia	2010	116215
